# Forces       
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         forces(pressure viscous porous)	moments(pressure viscous porous)
205.888        	((1.25414981e+00 8.05348139e-01 -3.42540530e-19) (2.33027706e-01 7.08183365e-02 -5.21758799e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.39871643e-19 1.98840635e-19 -3.47221379e-08) (-1.60305549e-18 -3.19133952e-19 -7.61480011e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
205.944        	((1.25505151e+00 8.00858141e-01 -3.42554502e-19) (2.33258203e-01 7.17918297e-02 -5.41639106e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.39220167e-19 1.98814988e-19 -3.42803029e-08) (-1.60650680e-18 -3.07072096e-19 -7.23575730e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
205.999        	((1.25617890e+00 7.95418005e-01 -3.42494518e-19) (2.33479042e-01 7.26841474e-02 -5.63125302e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.38419883e-19 1.98807305e-19 -3.37784857e-08) (-1.60603759e-18 -2.94711425e-19 -6.84520227e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.055        	((1.25654844e+00 7.88361392e-01 -3.42436851e-19) (2.33688378e-01 7.34882713e-02 -5.86995672e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.37370692e-19 1.98701227e-19 -3.33610463e-08) (-1.60453948e-18 -2.79118635e-19 -6.44408462e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.11         	((1.25643365e+00 7.81720695e-01 -3.42431861e-19) (2.33867897e-01 7.42001528e-02 -6.08399907e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.36380728e-19 1.98512207e-19 -3.29315823e-08) (-1.60257916e-18 -2.64483671e-19 -6.03764969e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.166        	((1.25655934e+00 7.72876992e-01 -3.42062385e-19) (2.34021421e-01 7.48071267e-02 -6.25359204e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.35050445e-19 1.98350129e-19 -3.24361180e-08) (-1.60008301e-18 -2.52266588e-19 -5.63062456e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.221        	((1.25589620e+00 7.64363733e-01 -3.42150937e-19) (2.34151325e-01 7.53217937e-02 -6.38337060e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.33764062e-19 1.98068528e-19 -3.19719357e-08) (-1.59496880e-18 -2.43319910e-19 -5.22196787e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.276        	((1.25519486e+00 7.54783775e-01 -3.41950933e-19) (2.34262038e-01 7.57485895e-02 -6.46361653e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.32302395e-19 1.97783190e-19 -3.15632482e-08) (-1.58897954e-18 -2.37669444e-19 -4.81067747e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.332        	((1.25406681e+00 7.43919646e-01 -3.41745170e-19) (2.34350756e-01 7.60848799e-02 -6.50004106e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.30645769e-19 1.97420426e-19 -3.10658778e-08) (-1.57931605e-18 -2.33184313e-19 -4.39302537e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.387        	((1.25265829e+00 7.32175410e-01 -3.41169036e-19) (2.34428142e-01 7.63128532e-02 -6.49063404e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.28849285e-19 1.97037013e-19 -3.06208204e-08) (-1.56731186e-18 -2.31170800e-19 -3.97937605e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.442        	((1.25103939e+00 7.20041741e-01 -3.40890235e-19) (2.34491766e-01 7.64254852e-02 -6.46365753e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.26993840e-19 1.96631209e-19 -3.02337991e-08) (-1.55418725e-18 -2.29465702e-19 -3.56795727e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.498        	((1.24929264e+00 7.07808179e-01 -3.40727398e-19) (2.34538756e-01 7.64382190e-02 -6.42608438e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.25125354e-19 1.96218316e-19 -2.98311423e-08) (-1.53997574e-18 -2.27592968e-19 -3.14747777e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.553        	((1.24724103e+00 6.93367398e-01 -3.40433668e-19) (2.34565570e-01 7.63417079e-02 -6.36590918e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.22912941e-19 1.95761040e-19 -2.94400399e-08) (-1.52438945e-18 -2.26374182e-19 -2.71943398e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.608        	((1.24484756e+00 6.80073814e-01 -3.40090151e-19) (2.34560095e-01 7.61590055e-02 -6.31555598e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.20875321e-19 1.95263448e-19 -2.91147282e-08) (-1.50850589e-18 -2.23035299e-19 -2.28242825e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.663        	((1.24265266e+00 6.64118538e-01 -3.39809293e-19) (2.34521962e-01 7.59029733e-02 -6.29039685e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.18416806e-19 1.94791510e-19 -2.86182947e-08) (-1.49324979e-18 -2.15720852e-19 -1.83766959e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.718        	((1.24003079e+00 6.48407063e-01 -3.39394002e-19) (2.34453126e-01 7.55854210e-02 -6.21507664e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.16002969e-19 1.94267905e-19 -2.82983119e-08) (-1.48241588e-18 -2.10737189e-19 -1.38331173e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.773        	((1.23712503e+00 6.32335288e-01 -3.38848393e-19) (2.34361567e-01 7.51946942e-02 -6.00289583e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.13531120e-19 1.93715044e-19 -2.80621423e-08) (-1.45929138e-18 -2.05841954e-19 -9.37041164e-04) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.828        	((1.23355076e+00 6.14778564e-01 -3.38449480e-19) (2.34248220e-01 7.47189621e-02 -5.86333935e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.10828383e-19 1.93069646e-19 -2.78771004e-08) (-1.43883165e-18 -1.95472150e-19 -4.96570315e-04) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.883        	((1.23028250e+00 5.97380462e-01 -3.37802840e-19) (2.34120440e-01 7.41636084e-02 -5.72585963e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.08147844e-19 1.92480414e-19 -2.77674411e-08) (-1.42010845e-18 -1.83669728e-19 -5.68011791e-05) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.938        	((1.22696706e+00 5.78492562e-01 -3.37272285e-19) (2.33976275e-01 7.35193546e-02 -5.58310051e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.05228029e-19 1.91881049e-19 -2.76483124e-08) (-1.40284851e-18 -1.71354232e-19 3.74564778e-04) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
206.994        	((1.22353197e+00 5.59286063e-01 -3.36377779e-19) (2.33817691e-01 7.27940785e-02 -5.41668525e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.02262969e-19 1.91276787e-19 -2.75568590e-08) (-1.38726678e-18 -1.60520802e-19 8.00841704e-04) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.049        	((1.21962989e+00 5.40548160e-01 -3.36063648e-19) (2.33639498e-01 7.19994255e-02 -5.25527350e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.93639443e-20 1.90613125e-19 -2.75302000e-08) (-1.37244613e-18 -1.48558202e-19 1.21381674e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.104        	((1.21547532e+00 5.20166949e-01 -3.35417476e-19) (2.33437983e-01 7.11308937e-02 -5.10329369e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.62155100e-20 1.89925919e-19 -2.75491761e-08) (-1.35768049e-18 -1.35407163e-19 1.61411053e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.159        	((1.21146281e+00 4.98770553e-01 -3.34804904e-19) (2.33227144e-01 7.01776812e-02 -4.95743287e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.29085115e-20 1.89270675e-19 -2.76100092e-08) (-1.34238317e-18 -1.21084985e-19 1.99616270e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.215        	((1.20732388e+00 4.78267886e-01 -3.34449280e-19) (2.32999060e-01 6.91396132e-02 -4.78345540e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.97232943e-20 1.88612761e-19 -2.77574818e-08) (-1.33030194e-18 -1.06425449e-19 2.36419065e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.27         	((1.20320410e+00 4.56161680e-01 -3.33604179e-19) (2.32753495e-01 6.80328648e-02 -4.58808550e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.62911758e-20 1.87970037e-19 -2.79033473e-08) (-1.32107091e-18 -9.13051961e-20 2.73691053e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.325        	((1.19885399e+00 4.33321555e-01 -3.33048479e-19) (2.32480167e-01 6.68536785e-02 -4.39874765e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.27418142e-20 1.87303788e-19 -2.80643497e-08) (-1.31165860e-18 -7.63283835e-20 3.10078700e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.381        	((1.19429453e+00 4.10451585e-01 -3.32425522e-19) (2.32209456e-01 6.56029718e-02 -4.27850222e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.91811659e-20 1.86612712e-19 -2.82157789e-08) (-1.29911572e-18 -6.46472821e-20 3.47974711e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.436        	((1.18987718e+00 3.87309344e-01 -3.31516349e-19) (2.31917510e-01 6.42745010e-02 -4.25122483e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.55638985e-20 1.85966430e-19 -2.83457908e-08) (-1.29740665e-18 -5.47315669e-20 3.85847580e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.492        	((1.18511770e+00 3.63505985e-01 -3.31232600e-19) (2.31613177e-01 6.28686349e-02 -4.21548324e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.18418384e-20 1.85280831e-19 -2.84919950e-08) (-1.29577441e-18 -4.51757413e-20 4.23156803e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.547        	((1.18121237e+00 3.39378843e-01 -3.30734790e-19) (2.31304430e-01 6.13987232e-02 -4.16125942e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.80724134e-20 1.84736237e-19 -2.85934292e-08) (-1.29462156e-18 -3.62969020e-20 4.60726317e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.603        	((1.17621701e+00 3.13764138e-01 -3.30150110e-19) (2.30974657e-01 5.98362349e-02 -4.05639216e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.40481984e-20 1.84050900e-19 -2.87318136e-08) (-1.29676353e-18 -2.98602554e-20 4.95849942e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.659        	((1.17154891e+00 2.88242093e-01 -3.29373811e-19) (2.30621468e-01 5.81930777e-02 -3.94497326e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.00366600e-20 1.83424381e-19 -2.87886195e-08) (-1.29869370e-18 -2.34951960e-20 5.29905497e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.715        	((1.16745214e+00 2.61388892e-01 -3.28824786e-19) (2.30246244e-01 5.64618307e-02 -3.83295933e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.58301908e-20 1.82873652e-19 -2.87839953e-08) (-1.30035807e-18 -1.67390747e-20 5.61244365e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.77         	((1.16309886e+00 2.35710039e-01 -3.28325624e-19) (2.29872233e-01 5.46724574e-02 -3.75496794e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.17653003e-20 1.82341430e-19 -2.87404270e-08) (-1.30100777e-18 -6.16187168e-21 5.93217182e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.827        	((1.15875134e+00 2.08897247e-01 -3.27969607e-19) (2.29508292e-01 5.28144123e-02 -3.63976934e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.75416349e-20 1.81789238e-19 -2.86668939e-08) (-1.30208713e-18 1.49514282e-21 6.26509153e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.883        	((1.15454484e+00 1.81195535e-01 -3.27559228e-19) (2.29147668e-01 5.08827706e-02 -4.02958034e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.31586592e-20 1.81292402e-19 -2.84892776e-08) (-1.27063700e-18 4.88299471e-20 6.59201643e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.939        	((1.15117574e+00 1.54485842e-01 -3.27736093e-19) (2.28795538e-01 4.88843648e-02 -4.40354437e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.89259770e-20 1.80916991e-19 -2.82300474e-08) (-1.24242308e-18 9.28332656e-20 6.91404249e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
207.995        	((1.14773546e+00 1.26017587e-01 -3.27452983e-19) (2.28449257e-01 4.68208890e-02 -4.53048479e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.44617767e-20 1.80453981e-19 -2.78318806e-08) (-1.23186300e-18 1.16872217e-19 7.24419385e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.051        	((1.14400366e+00 9.70599478e-02 -3.26913720e-19) (2.28074837e-01 4.46809510e-02 -3.99172981e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.98217998e-20 1.80072989e-19 -2.72320263e-08) (-1.26641315e-18 8.83730999e-20 7.54629603e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.108        	((1.14101024e+00 6.90258332e-02 -3.26360940e-19) (2.27726407e-01 4.24818400e-02 -3.44250755e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.53856970e-20 1.79728359e-19 -2.67266841e-08) (-1.30219170e-18 5.94673302e-20 7.85842219e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.164        	((1.13800797e+00 4.08583342e-02 -3.26077078e-19) (2.27394246e-01 4.02098150e-02 -2.76307820e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.09078119e-20 1.79420219e-19 -2.60226609e-08) (-1.34589236e-18 2.01990652e-20 8.15770527e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.221        	((1.13525134e+00 1.13002053e-02 -3.25783954e-19) (2.27086118e-01 3.79228676e-02 -2.18304748e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.61980436e-20 1.79135673e-19 -2.52307855e-08) (-1.38178948e-18 -1.14853229e-20 8.47445493e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.278        	((1.13316413e+00 -1.80845295e-02 -3.25282797e-19) (2.26782349e-01 3.55882172e-02 -1.67341464e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.15572083e-20 1.78858899e-19 -2.42946700e-08) (-1.41098348e-18 -3.71081081e-20 8.78693147e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.335        	((1.13165700e+00 -4.80085332e-02 -3.25041699e-19) (2.26463735e-01 3.31849796e-02 -1.41273074e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.80419381e-21 1.78705545e-19 -2.32019101e-08) (-1.42482377e-18 -4.25477557e-20 9.05599844e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.392        	((1.13009701e+00 -7.77974594e-02 -3.24831508e-19) (2.26188516e-01 3.07354539e-02 -1.17363526e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.06850779e-21 1.78548910e-19 -2.20311546e-08) (-1.44134889e-18 -4.52806928e-20 9.34454432e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.449        	((1.12800763e+00 -1.07131448e-01 -3.24885513e-19) (2.25926884e-01 2.82201703e-02 -1.04710369e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.62094220e-21 1.78332766e-19 -2.08145604e-08) (-1.45790635e-18 -3.59746355e-20 9.62548717e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.506        	((1.12725497e+00 -1.36212350e-01 -3.24883384e-19) (2.25693285e-01 2.56649046e-02 -9.60402863e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.23398679e-21 1.78206818e-19 -1.92560793e-08) (-1.47498399e-18 -2.15210561e-20 9.91075772e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.564        	((1.12629473e+00 -1.66861373e-01 -3.24312979e-19) (2.25437428e-01 2.30478254e-02 -7.87638498e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.21171685e-20 1.78099192e-19 -1.76176980e-08) (-1.49366083e-18 -1.42318143e-20 1.01749006e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.621        	((1.12648001e+00 -1.95358736e-01 -3.24281322e-19) (2.25215871e-01 2.03787759e-02 -5.85222598e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.66607267e-20 1.78145634e-19 -1.58241517e-08) (-1.50902413e-18 -8.67295268e-21 1.04180125e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.679        	((1.12674219e+00 -2.24586024e-01 -3.23924110e-19) (2.25018766e-01 1.76568911e-02 -7.41153387e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.13341983e-20 1.78227116e-19 -1.39586962e-08) (-1.51074007e-18 2.68994939e-20 1.06428597e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.737        	((1.12707218e+00 -2.54653337e-01 -3.23671915e-19) (2.24853076e-01 1.49012130e-02 -9.58006074e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.61117043e-20 1.78238229e-19 -1.18641590e-08) (-1.50963451e-18 6.76322109e-20 1.08586246e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.794        	((1.12828562e+00 -2.82754068e-01 -3.24119715e-19) (2.24710313e-01 1.21254890e-02 -9.75049549e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.05976004e-20 1.78422124e-19 -9.82895988e-09) (-1.50441807e-18 8.68702321e-20 1.10572143e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.852        	((1.12979214e+00 -3.11730853e-01 -3.24198314e-19) (2.24595684e-01 9.33224805e-03 -1.04168834e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.52117558e-20 1.78618105e-19 -7.61112669e-09) (-1.48546132e-18 1.08251699e-19 1.12588466e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.911        	((1.13111752e+00 -3.39463868e-01 -3.24151251e-19) (2.24504404e-01 6.51704010e-03 -9.54067837e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.96251556e-20 1.78771717e-19 -5.35991343e-09) (-1.46810324e-18 1.15095685e-19 1.14343361e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
208.969        	((1.13289619e+00 -3.69038722e-01 -3.24527035e-19) (2.24433540e-01 3.67771182e-03 -7.95013340e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.43146608e-20 1.78976737e-19 -2.93571166e-09) (-1.45777810e-18 1.16237695e-19 1.16087434e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.027        	((1.13521962e+00 -3.97037993e-01 -3.24681702e-19) (2.24388475e-01 8.21819838e-04 -5.93100302e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.87487760e-20 1.79235093e-19 -5.48256092e-10) (-1.45311414e-18 1.21053747e-19 1.17637055e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.086        	((1.13798501e+00 -4.24161269e-01 -3.24933745e-19) (2.24368833e-01 -2.04730080e-03 -3.96368410e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.30322726e-20 1.79556404e-19 1.85181096e-09) (-1.45418839e-18 1.35055873e-19 1.19009560e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.145        	((1.14078713e+00 -4.51086294e-01 -3.24873828e-19) (2.24373936e-01 -4.91059339e-03 -2.56410977e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.72682955e-20 1.79834379e-19 4.24767155e-09) (-1.45563667e-18 1.53245678e-19 1.20208962e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.204        	((1.14440096e+00 -4.75760583e-01 -3.24883001e-19) (2.24408218e-01 -7.76857492e-03 -2.51579971e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.11476356e-20 1.80228874e-19 6.65004879e-09) (-1.45612453e-18 1.83967646e-19 1.21285435e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.263        	((1.14752746e+00 -5.01009279e-01 -3.24839357e-19) (2.24471437e-01 -1.06122096e-02 -2.36490378e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.51007321e-20 1.80523889e-19 8.98959637e-09) (-1.45831913e-18 2.14196163e-19 1.22195269e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.322        	((1.15177869e+00 -5.25284978e-01 -3.25252255e-19) (2.24567763e-01 -1.34555489e-02 -2.14903635e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.88903682e-20 1.80970825e-19 1.14530777e-08) (-1.45961982e-18 2.44585492e-19 1.22935633e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.381        	((1.15550654e+00 -5.50848766e-01 -3.25524634e-19) (2.24693025e-01 -1.62913796e-02 -1.59844471e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.28627161e-20 1.81312501e-19 1.38290352e-08) (-1.46478445e-18 2.73306888e-19 1.23525639e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.44         	((1.16026197e+00 -5.73940335e-01 -3.25564821e-19) (2.24845940e-01 -1.90853988e-02 -5.98947937e-21) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.64417327e-20 1.81818746e-19 1.60719986e-08) (-1.47297037e-18 2.97804153e-19 1.23987740e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.499        	((1.16480518e+00 -5.95674177e-01 -3.25916194e-19) (2.25037059e-01 -2.18614702e-02 1.52487670e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.97969403e-20 1.82282093e-19 1.82840985e-08) (-1.48180858e-18 3.11026816e-19 1.24226516e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.558        	((1.16960058e+00 -6.16416568e-01 -3.26450797e-19) (2.25264201e-01 -2.45897871e-02 5.69420752e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.29802065e-20 1.82777924e-19 2.03225724e-08) (-1.49448083e-18 3.03381209e-19 1.24334704e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.617        	((1.17459072e+00 -6.35633571e-01 -3.26733085e-19) (2.25521908e-01 -2.72785285e-02 9.96279648e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.59268270e-20 1.83302009e-19 2.22409444e-08) (-1.50701587e-18 2.94470998e-19 1.24282088e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.675        	((1.17895938e+00 -6.54810462e-01 -3.27044024e-19) (2.25801880e-01 -2.99130833e-02 1.41345939e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.88659523e-20 1.83738213e-19 2.41530578e-08) (-1.51607838e-18 2.87214697e-19 1.24097796e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.733        	((1.18396122e+00 -6.72926533e-01 -3.27002526e-19) (2.26113391e-01 -3.25082233e-02 1.87064304e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.16303488e-20 1.84274929e-19 2.59340314e-08) (-1.52490922e-18 2.76054468e-19 1.23720826e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.791        	((1.18849319e+00 -6.91121549e-01 -3.27524805e-19) (2.26437569e-01 -3.50561903e-02 2.27633044e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.43972478e-20 1.84753908e-19 2.75623062e-08) (-1.53520055e-18 2.68900032e-19 1.23119135e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
209.849        	((1.19342236e+00 -7.05967277e-01 -3.27851740e-19) (2.26758902e-01 -3.75455732e-02 2.55767352e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.66402540e-20 1.85324134e-19 2.90908495e-08) (-1.54812657e-18 2.72995791e-19 1.22366053e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
