# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
248.818        	1.05599018e-05	6.32921989e-01	-7.83411102e-01	-3.91694991e-01	-3.91716111e-01
248.855        	3.26321851e-05	6.37427980e-01	-7.95968527e-01	-3.97951631e-01	-3.98016896e-01
248.891        	5.47787590e-05	6.42901255e-01	-8.08157378e-01	-4.04023910e-01	-4.04133468e-01
248.928        	7.66933802e-05	6.48314103e-01	-8.16543157e-01	-4.08194885e-01	-4.08348272e-01
248.965        	1.03784995e-04	6.54104403e-01	-8.25823929e-01	-4.12808179e-01	-4.13015749e-01
249.001        	1.32836593e-04	6.57263134e-01	-8.36893122e-01	-4.18313724e-01	-4.18579398e-01
249.038        	1.56374993e-04	6.60555308e-01	-8.44780306e-01	-4.22233778e-01	-4.22546528e-01
249.075        	1.87411034e-04	6.62940524e-01	-8.52024174e-01	-4.25824676e-01	-4.26199498e-01
249.111        	2.13529373e-04	6.66918708e-01	-8.56114968e-01	-4.27843955e-01	-4.28271013e-01
249.147        	2.37401820e-04	6.69820938e-01	-8.57658150e-01	-4.28591673e-01	-4.29066477e-01
249.184        	2.65513120e-04	6.72368582e-01	-8.61645435e-01	-4.30557204e-01	-4.31088231e-01
249.22         	2.89189264e-04	6.75079688e-01	-8.66428534e-01	-4.32925078e-01	-4.33503456e-01
249.256        	3.07621186e-04	6.77343740e-01	-8.67191186e-01	-4.33287972e-01	-4.33903214e-01
249.293        	3.30535838e-04	6.80537517e-01	-8.67979784e-01	-4.33659356e-01	-4.34320428e-01
249.329        	3.50425265e-04	6.80548114e-01	-8.66172682e-01	-4.32735915e-01	-4.33436766e-01
249.365        	3.64096607e-04	6.82981575e-01	-8.64412583e-01	-4.31842195e-01	-4.32570388e-01
249.401        	3.80672312e-04	6.83567371e-01	-8.62997530e-01	-4.31118093e-01	-4.31879437e-01
249.437        	3.95253967e-04	6.83295378e-01	-8.60756246e-01	-4.29982869e-01	-4.30773377e-01
249.473        	4.01206496e-04	6.84097907e-01	-8.56924086e-01	-4.28060837e-01	-4.28863250e-01
249.509        	4.12046062e-04	6.83957728e-01	-8.51207694e-01	-4.25191801e-01	-4.26015893e-01
249.545        	4.19648039e-04	6.82525678e-01	-8.41165879e-01	-4.20163292e-01	-4.21002588e-01
249.581        	4.22131607e-04	6.82517271e-01	-8.35452017e-01	-4.17303877e-01	-4.18148140e-01
249.617        	4.24140424e-04	6.81541934e-01	-8.29373822e-01	-4.14262770e-01	-4.15111051e-01
249.653        	4.27258666e-04	6.80445692e-01	-8.20906132e-01	-4.10025808e-01	-4.10880325e-01
249.689        	4.24755474e-04	6.78397256e-01	-8.09696938e-01	-4.04423714e-01	-4.05273225e-01
249.725        	4.27598818e-04	6.76618484e-01	-7.99670447e-01	-3.99407625e-01	-4.00262822e-01
249.761        	4.27866271e-04	6.74354174e-01	-7.89237673e-01	-3.94190970e-01	-3.95046703e-01
249.796        	4.27254777e-04	6.72054331e-01	-7.79377810e-01	-3.89261650e-01	-3.90116160e-01
249.832        	4.28334145e-04	6.68924357e-01	-7.68280572e-01	-3.83711952e-01	-3.84568620e-01
249.868        	4.29869678e-04	6.65151860e-01	-7.52568638e-01	-3.75854449e-01	-3.76714189e-01
249.904        	4.27815542e-04	6.62195269e-01	-7.39517440e-01	-3.69330904e-01	-3.70186535e-01
249.94         	4.32925550e-04	6.58472648e-01	-7.24927432e-01	-3.62030790e-01	-3.62896642e-01
249.975        	4.33909341e-04	6.54831831e-01	-7.08180754e-01	-3.53656467e-01	-3.54524286e-01
250.011        	4.35011919e-04	6.50811132e-01	-6.94688531e-01	-3.46909254e-01	-3.47779277e-01
250.047        	4.40480478e-04	6.46149262e-01	-6.78618260e-01	-3.38868649e-01	-3.39749610e-01
250.083        	4.40315709e-04	6.41374086e-01	-6.60313879e-01	-3.29716624e-01	-3.30597255e-01
250.118        	4.39865153e-04	6.36678746e-01	-6.44758733e-01	-3.21939501e-01	-3.22819232e-01
250.154        	4.41501722e-04	6.31108282e-01	-6.25557527e-01	-3.12337262e-01	-3.13220265e-01
250.19         	4.39966112e-04	6.26441473e-01	-6.07471759e-01	-3.03295913e-01	-3.04175845e-01
250.225        	4.39291386e-04	6.19804434e-01	-5.87346911e-01	-2.93234164e-01	-2.94112747e-01
250.261        	4.37417092e-04	6.14264120e-01	-5.67509796e-01	-2.83317481e-01	-2.84192315e-01
250.297        	4.36413657e-04	6.09553588e-01	-5.47051263e-01	-2.73089218e-01	-2.73962045e-01
250.333        	4.34819876e-04	6.05158588e-01	-5.24835225e-01	-2.61982793e-01	-2.62852432e-01
250.368        	4.31129709e-04	5.99021559e-01	-5.03982307e-01	-2.51560024e-01	-2.52422283e-01
250.404        	4.29626416e-04	5.92734421e-01	-4.79982029e-01	-2.39561388e-01	-2.40420641e-01
250.44         	4.26118507e-04	5.86057395e-01	-4.54472593e-01	-2.26810178e-01	-2.27662415e-01
250.476        	4.24345897e-04	5.81011150e-01	-4.30019038e-01	-2.14585173e-01	-2.15433865e-01
250.512        	4.21286742e-04	5.76054986e-01	-4.10340737e-01	-2.04749082e-01	-2.05591655e-01
250.547        	4.18589467e-04	5.70408067e-01	-3.84071304e-01	-1.91617062e-01	-1.92454241e-01
250.583        	4.15617067e-04	5.64298928e-01	-3.59044683e-01	-1.79106724e-01	-1.79937958e-01
250.619        	4.12852306e-04	5.60588375e-01	-3.33151483e-01	-1.66162889e-01	-1.66988594e-01
250.655        	4.09332330e-04	5.55748832e-01	-3.03698086e-01	-1.51439711e-01	-1.52258375e-01
250.691        	4.08450368e-04	5.50776201e-01	-2.76526051e-01	-1.37854575e-01	-1.38671476e-01
250.727        	4.05656263e-04	5.46518660e-01	-2.48506800e-01	-1.23847744e-01	-1.24659056e-01
250.763        	4.03792693e-04	5.42081761e-01	-2.20333419e-01	-1.09762917e-01	-1.10570502e-01
250.799        	4.02288191e-04	5.37472493e-01	-1.94864259e-01	-9.70298413e-02	-9.78344177e-02
250.835        	4.00463290e-04	5.33579392e-01	-1.64014258e-01	-8.16066659e-02	-8.24075925e-02
250.871        	3.96962571e-04	5.30730868e-01	-1.33882309e-01	-6.65441917e-02	-6.73381168e-02
250.908        	3.94939734e-04	5.27930207e-01	-1.03125221e-01	-5.11676709e-02	-5.19575503e-02
250.944        	3.91411063e-04	5.24284897e-01	-7.48160904e-02	-3.70166341e-02	-3.77994563e-02
250.98         	3.88894068e-04	5.22613275e-01	-4.68237026e-02	-2.30229572e-02	-2.38007454e-02
251.016        	3.83277239e-04	5.20707796e-01	-1.58443833e-02	-7.53891442e-03	-8.30546890e-03
251.053        	3.81587616e-04	5.19008953e-01	1.59056882e-02	8.33443171e-03	7.57125648e-03
251.089        	3.76849219e-04	5.19666446e-01	5.01149072e-02	2.54343028e-02	2.46806044e-02
251.126        	3.74270171e-04	5.20431637e-01	7.96011275e-02	4.01748339e-02	3.94262936e-02
251.162        	3.69546277e-04	5.20238267e-01	1.10517069e-01	5.56280808e-02	5.48889883e-02
251.199        	3.63982105e-04	5.21239424e-01	1.41202100e-01	7.09650321e-02	7.02370679e-02
251.235        	3.57913616e-04	5.22552009e-01	1.71563584e-01	8.61397058e-02	8.54238785e-02
251.272        	3.49925867e-04	5.24288025e-01	2.01030854e-01	1.00865353e-01	1.00165501e-01
251.309        	3.38212400e-04	5.26223785e-01	2.35319988e-01	1.17998207e-01	1.17321782e-01
251.345        	3.26223526e-04	5.28665315e-01	2.63381644e-01	1.32017046e-01	1.31364599e-01
251.382        	3.11276362e-04	5.29716045e-01	2.91771860e-01	1.46197206e-01	1.45574654e-01
251.419        	2.93794392e-04	5.32668770e-01	3.21436352e-01	1.61011971e-01	1.60424382e-01
251.456        	2.75710780e-04	5.35732194e-01	3.50544050e-01	1.75547736e-01	1.74996314e-01
251.493        	2.58687198e-04	5.39855852e-01	3.83603959e-01	1.92060667e-01	1.91543292e-01
251.53         	2.38942915e-04	5.43859485e-01	4.11432238e-01	2.05955062e-01	2.05477176e-01
251.567        	2.22145337e-04	5.48455051e-01	4.40176312e-01	2.20310301e-01	2.19866011e-01
251.604        	2.04242580e-04	5.53393869e-01	4.65881660e-01	2.33145073e-01	2.32736588e-01
251.642        	1.85935172e-04	5.57342454e-01	4.91199644e-01	2.45785757e-01	2.45413887e-01
251.679        	1.69020758e-04	5.61802757e-01	5.15812485e-01	2.58075263e-01	2.57737222e-01
251.717        	1.53308669e-04	5.66154306e-01	5.44066500e-01	2.72186559e-01	2.71879941e-01
251.754        	1.33395035e-04	5.70621651e-01	5.68709501e-01	2.84488146e-01	2.84221355e-01
251.792        	1.18727903e-04	5.77359017e-01	5.95271274e-01	2.97754365e-01	2.97516909e-01
251.829        	1.02880409e-04	5.82440393e-01	6.20951883e-01	3.10578822e-01	3.10373061e-01
251.867        	8.72367941e-05	5.89804754e-01	6.36379230e-01	3.18276852e-01	3.18102378e-01
251.904        	7.46467667e-05	5.95287641e-01	6.60054316e-01	3.30101805e-01	3.29952511e-01
251.942        	6.69247546e-05	6.00427587e-01	6.82381035e-01	3.41257442e-01	3.41123593e-01
251.979        	5.54974369e-05	6.07161836e-01	7.01389512e-01	3.50750254e-01	3.50639259e-01
252.016        	4.48802212e-05	6.13048569e-01	7.21602450e-01	3.60846105e-01	3.60756345e-01
252.053        	3.49605782e-05	6.19562863e-01	7.36942468e-01	3.68506194e-01	3.68436273e-01
252.091        	2.15243657e-05	6.24389457e-01	7.48535643e-01	3.74289346e-01	3.74246297e-01
252.127        	3.51962175e-06	6.27105204e-01	7.68126981e-01	3.84067010e-01	3.84059971e-01
252.164        	-1.08478095e-05	6.32682611e-01	7.83640833e-01	3.91809569e-01	3.91831264e-01
252.201        	-3.14828522e-05	6.37267808e-01	7.95715496e-01	3.97826265e-01	3.97889231e-01
252.238        	-5.47093262e-05	6.43033382e-01	8.07968865e-01	4.03929723e-01	4.04039142e-01
252.275        	-7.72863106e-05	6.48256756e-01	8.15928044e-01	4.07886735e-01	4.08041308e-01
252.312        	-1.02930246e-04	6.54130409e-01	8.25828032e-01	4.12811086e-01	4.13016946e-01
252.348        	-1.31970465e-04	6.56959373e-01	8.36135433e-01	4.17935746e-01	4.18199687e-01
252.385        	-1.56132746e-04	6.60495972e-01	8.44343284e-01	4.22015509e-01	4.22327775e-01
252.421        	-1.86191838e-04	6.62896294e-01	8.51252089e-01	4.25439853e-01	4.25812236e-01
252.458        	-2.12094665e-04	6.66496752e-01	8.54796887e-01	4.27186349e-01	4.27610538e-01
252.494        	-2.36776619e-04	6.69505121e-01	8.56536866e-01	4.28031657e-01	4.28505210e-01
252.531        	-2.65592853e-04	6.71895414e-01	8.61203007e-01	4.30335911e-01	4.30867096e-01
252.567        	-2.88032786e-04	6.74813359e-01	8.65218125e-01	4.32321030e-01	4.32897095e-01
252.603        	-3.06324060e-04	6.76999464e-01	8.65846100e-01	4.32616726e-01	4.33229374e-01
252.639        	-3.33261608e-04	6.80024213e-01	8.66815322e-01	4.33074400e-01	4.33740923e-01
252.676        	-3.48358337e-04	6.80159293e-01	8.64762063e-01	4.32032673e-01	4.32729390e-01
252.712        	-3.62614995e-04	6.82595724e-01	8.62650816e-01	4.30962793e-01	4.31688023e-01
252.748        	-3.84743164e-04	6.82913925e-01	8.62054419e-01	4.30642466e-01	4.31411953e-01
252.784        	-3.95087379e-04	6.82860028e-01	8.59222340e-01	4.29216083e-01	4.30006257e-01
252.82         	-3.99937614e-04	6.83694930e-01	8.55604877e-01	4.27402501e-01	4.28202376e-01
252.856        	-4.16071169e-04	6.83355192e-01	8.49478717e-01	4.24323287e-01	4.25155430e-01
252.892        	-4.19318332e-04	6.81849449e-01	8.39430253e-01	4.19295808e-01	4.20134445e-01
252.928        	-4.21955281e-04	6.82092692e-01	8.33912090e-01	4.16534090e-01	4.17378000e-01
252.964        	-4.26434781e-04	6.80929298e-01	8.27868623e-01	4.13507877e-01	4.14360746e-01
252.999        	-4.27012890e-04	6.79794152e-01	8.19424428e-01	4.09285201e-01	4.10139227e-01
253.035        	-4.27454507e-04	6.77684285e-01	8.07978482e-01	4.03561787e-01	4.04416696e-01
253.071        	-4.29777380e-04	6.75846742e-01	7.98050761e-01	3.98595603e-01	3.99455158e-01
253.107        	-4.26708566e-04	6.73618130e-01	7.87752252e-01	3.93449417e-01	3.94302834e-01
253.143        	-4.30103504e-04	6.71441360e-01	7.77622013e-01	3.88380903e-01	3.89241110e-01
253.178        	-4.30685099e-04	6.68323984e-01	7.66459344e-01	3.82798987e-01	3.83660357e-01
253.214        	-4.30153189e-04	6.64336179e-01	7.50902424e-01	3.75021059e-01	3.75881365e-01
253.25         	-4.30241132e-04	6.61462919e-01	7.37784165e-01	3.68461842e-01	3.69322324e-01
253.285        	-4.35971323e-04	6.57847777e-01	7.23164226e-01	3.61146142e-01	3.62018084e-01
253.321        	-4.32204831e-04	6.54117151e-01	7.06513167e-01	3.52824379e-01	3.53688788e-01
253.357        	-4.38271250e-04	6.50170594e-01	6.92960701e-01	3.46042079e-01	3.46918622e-01
253.393        	-4.39820599e-04	6.45473305e-01	6.77104237e-01	3.38112298e-01	3.38991939e-01
253.428        	-4.39784367e-04	6.40739867e-01	6.58548668e-01	3.28834550e-01	3.29714119e-01
253.464        	-4.41447947e-04	6.35931737e-01	6.43164025e-01	3.21140564e-01	3.22023460e-01
253.5          	-4.44357858e-04	6.30412912e-01	6.23838017e-01	3.11474651e-01	3.12363367e-01
253.536        	-4.37976467e-04	6.25737033e-01	6.05742678e-01	3.02433362e-01	3.03309315e-01
253.571        	-4.43424744e-04	6.19139787e-01	5.85701946e-01	2.92407548e-01	2.93294398e-01
253.607        	-4.39005994e-04	6.13625387e-01	5.65643355e-01	2.82382671e-01	2.83260683e-01
253.643        	-4.35181055e-04	6.09114529e-01	5.45208927e-01	2.72169282e-01	2.73039645e-01
253.678        	-4.35666087e-04	6.04585508e-01	5.23005379e-01	2.61067024e-01	2.61938356e-01
253.714        	-4.34405929e-04	5.98078927e-01	5.02729588e-01	2.50930388e-01	2.51799200e-01
253.75         	-4.25980077e-04	5.92180040e-01	4.78310382e-01	2.38729211e-01	2.39581171e-01
253.786        	-4.30436391e-04	5.85490021e-01	4.52746613e-01	2.25942870e-01	2.26803743e-01
253.821        	-4.25083957e-04	5.80664155e-01	4.28868073e-01	2.14008952e-01	2.14859120e-01
253.857        	-4.20286663e-04	5.75553735e-01	4.09024301e-01	2.04091864e-01	2.04932437e-01
253.893        	-4.20946329e-04	5.69919626e-01	3.82795059e-01	1.90976583e-01	1.91818476e-01
253.929        	-4.18326834e-04	5.64000140e-01	3.57757541e-01	1.78460444e-01	1.79297098e-01
253.965        	-4.09810041e-04	5.60323194e-01	3.31858347e-01	1.65519363e-01	1.66338983e-01
254            	-4.13578109e-04	5.55048396e-01	3.02154712e-01	1.50663778e-01	1.51490934e-01
254.036        	-4.09362248e-04	5.50503930e-01	2.75322840e-01	1.37252058e-01	1.38070782e-01
254.072        	-4.04118505e-04	5.46187324e-01	2.47266977e-01	1.23229370e-01	1.24037607e-01
254.108        	-4.06655263e-04	5.41653053e-01	2.19400314e-01	1.09293502e-01	1.10106812e-01
254.144        	-4.03738121e-04	5.37315914e-01	1.93839782e-01	9.65161528e-02	9.73236290e-02
254.18         	-3.97208078e-04	5.33506903e-01	1.62781294e-01	8.09934389e-02	8.17878550e-02
254.216        	-4.00172180e-04	5.30550669e-01	1.32790158e-01	6.59949069e-02	6.67952513e-02
254.253        	-3.95066182e-04	5.27521480e-01	1.02076106e-01	5.06429869e-02	5.14331193e-02
254.289        	-3.87563939e-04	5.24222128e-01	7.41185791e-02	3.66717256e-02	3.74468535e-02
254.325        	-3.88993365e-04	5.22343897e-01	4.59757648e-02	2.25988890e-02	2.33768758e-02
254.361        	-3.83973098e-04	5.20491761e-01	1.51449975e-02	7.18852565e-03	7.95647185e-03
254.397        	-3.78930855e-04	5.19134135e-01	-1.71141074e-02	-8.93598457e-03	-8.17812286e-03
254.434        	-3.76548219e-04	5.19708913e-01	-5.08175219e-02	-2.57853091e-02	-2.50322127e-02
254.47         	-3.73371698e-04	5.20384809e-01	-8.01311237e-02	-4.04389335e-02	-3.96921901e-02
254.507        	-3.67116571e-04	5.20186693e-01	-1.11146639e-01	-5.59404363e-02	-5.52062032e-02
254.543        	-3.63061291e-04	5.21237250e-01	-1.42062455e-01	-7.13942886e-02	-7.06681660e-02
254.58         	-3.56447205e-04	5.22560279e-01	-1.72101308e-01	-8.64071010e-02	-8.56942065e-02
254.616        	-3.47431439e-04	5.24496894e-01	-2.01929182e-01	-1.01312022e-01	-1.00617159e-01
254.653        	-3.36545509e-04	5.26157173e-01	-2.36022322e-01	-1.18347706e-01	-1.17674615e-01
254.69         	-3.24330540e-04	5.28546956e-01	-2.63845877e-01	-1.32247269e-01	-1.31598608e-01
254.727        	-3.08442493e-04	5.29601047e-01	-2.92285669e-01	-1.46451277e-01	-1.45834392e-01
254.763        	-2.91700875e-04	5.32683060e-01	-3.21964564e-01	-1.61273983e-01	-1.60690581e-01
254.8          	-2.73668967e-04	5.35924638e-01	-3.50948966e-01	-1.75748152e-01	-1.75200814e-01
254.837        	-2.57159580e-04	5.39816596e-01	-3.84288409e-01	-1.92401364e-01	-1.91887045e-01
254.874        	-2.37329905e-04	5.43933885e-01	-4.11971434e-01	-2.06223047e-01	-2.05748387e-01
254.911        	-2.20134691e-04	5.48407659e-01	-4.40632685e-01	-2.20536477e-01	-2.20096208e-01
254.949        	-2.02769564e-04	5.53455489e-01	-4.66388148e-01	-2.33396844e-01	-2.32991305e-01
254.986        	-1.84634933e-04	5.57300163e-01	-4.91479543e-01	-2.45924406e-01	-2.45555136e-01
255.023        	-1.67617324e-04	5.61787894e-01	-5.16257660e-01	-2.58296447e-01	-2.57961213e-01
255.061        	-1.52109060e-04	5.66084396e-01	-5.44585387e-01	-2.72444802e-01	-2.72140584e-01
255.098        	-1.32275277e-04	5.70623593e-01	-5.69129474e-01	-2.84697013e-01	-2.84432462e-01
255.135        	-1.17354241e-04	5.77338037e-01	-5.95839605e-01	-2.98037157e-01	-2.97802448e-01
255.173        	-1.01474321e-04	5.82446412e-01	-6.21507976e-01	-3.10855462e-01	-3.10652514e-01
255.211        	-8.65325440e-05	5.89830394e-01	-6.36664733e-01	-3.18418899e-01	-3.18245834e-01
255.248        	-7.35741377e-05	5.95284054e-01	-6.60603772e-01	-3.30375460e-01	-3.30228312e-01
255.285        	-6.59396110e-05	6.00401268e-01	-6.82894614e-01	-3.41513247e-01	-3.41381367e-01
255.323        	-5.49011034e-05	6.07171806e-01	-7.01886363e-01	-3.50998083e-01	-3.50888280e-01
255.36         	-4.41244545e-05	6.13011717e-01	-7.22231302e-01	-3.61159776e-01	-3.61071527e-01
255.397        	-3.32836303e-05	6.19512983e-01	-7.37397253e-01	-3.68731910e-01	-3.68665343e-01
255.434        	-2.09855845e-05	6.24495999e-01	-7.49074400e-01	-3.74558186e-01	-3.74516215e-01
255.471        	-2.84854895e-06	6.26972755e-01	-7.68916179e-01	-3.84460938e-01	-3.84455241e-01
255.508        	1.25237577e-05	6.32662681e-01	-7.84319514e-01	-3.92147233e-01	-3.92172281e-01
255.545        	3.27567987e-05	6.37281601e-01	-7.96254735e-01	-3.98094611e-01	-3.98160124e-01
255.581        	5.54321300e-05	6.42955796e-01	-8.08554050e-01	-4.04221593e-01	-4.04332457e-01
255.618        	7.90732057e-05	6.48313524e-01	-8.16632762e-01	-4.08237308e-01	-4.08395454e-01
255.655        	1.02801637e-04	6.54033721e-01	-8.26458357e-01	-4.13126377e-01	-4.13331980e-01
255.691        	1.32254050e-04	6.57033796e-01	-8.36926807e-01	-4.18331149e-01	-4.18595657e-01
255.728        	1.57868044e-04	6.60399188e-01	-8.44982835e-01	-4.22333549e-01	-4.22649286e-01
255.764        	1.84778430e-04	6.62987926e-01	-8.52061445e-01	-4.25845944e-01	-4.26215501e-01
255.801        	2.11603407e-04	6.66677241e-01	-8.55826602e-01	-4.27701697e-01	-4.28124904e-01
255.837        	2.38293168e-04	6.69522167e-01	-8.57609489e-01	-4.28566451e-01	-4.29043038e-01
255.873        	2.63183655e-04	6.72024298e-01	-8.62134985e-01	-4.30804309e-01	-4.31330676e-01
255.909        	2.85924437e-04	6.75039583e-01	-8.66264314e-01	-4.32846233e-01	-4.33418081e-01
255.946        	3.08381055e-04	6.76993012e-01	-8.66990660e-01	-4.33186949e-01	-4.33803711e-01
255.982        	3.28725598e-04	6.80237956e-01	-8.68040928e-01	-4.33691739e-01	-4.34349190e-01
256.018        	3.46161148e-04	6.80253589e-01	-8.65974592e-01	-4.32641135e-01	-4.33333457e-01
256.054        	3.66242494e-04	6.82850748e-01	-8.64032941e-01	-4.31650228e-01	-4.32382713e-01
256.09         	3.77371811e-04	6.83129969e-01	-8.63283630e-01	-4.31264443e-01	-4.32019187e-01
256.126        	3.90982359e-04	6.83260147e-01	-8.60614745e-01	-4.29916390e-01	-4.30698355e-01
256.162        	4.06315090e-04	6.84006399e-01	-8.57071514e-01	-4.28129442e-01	-4.28942072e-01
256.198        	4.09938338e-04	6.83696419e-01	-8.51072354e-01	-4.25126239e-01	-4.25946115e-01
256.234        	4.16994037e-04	6.82476853e-01	-8.41328155e-01	-4.20247084e-01	-4.21081072e-01
256.269        	4.23054005e-04	6.82402475e-01	-8.35356196e-01	-4.17255044e-01	-4.18101152e-01
256.305        	4.22369836e-04	6.81466244e-01	-8.29500644e-01	-4.14327952e-01	-4.15172692e-01
256.341        	4.29354139e-04	6.80352957e-01	-8.21113697e-01	-4.10127494e-01	-4.10986203e-01
256.377        	4.26380289e-04	6.78277953e-01	-8.09883215e-01	-4.04515227e-01	-4.05367988e-01
256.413        	4.25250882e-04	6.76555857e-01	-7.99947274e-01	-3.99548386e-01	-4.00398888e-01
256.449        	4.32236176e-04	6.74341317e-01	-7.89280184e-01	-3.94207856e-01	-3.95072328e-01
256.485        	4.27426537e-04	6.72089680e-01	-7.79594254e-01	-3.89369701e-01	-3.90224554e-01
256.52         	4.25867755e-04	6.68964568e-01	-7.68692893e-01	-3.83920579e-01	-3.84772314e-01
256.556        	4.32787067e-04	6.65120812e-01	-7.53013984e-01	-3.76074205e-01	-3.76939779e-01
256.591        	4.30067971e-04	6.62281815e-01	-7.40109239e-01	-3.69624552e-01	-3.70484688e-01
256.627        	4.28576235e-04	6.58735277e-01	-7.25577983e-01	-3.62360415e-01	-3.63217568e-01
256.662        	4.35814112e-04	6.55002955e-01	-7.08867125e-01	-3.53997748e-01	-3.54869376e-01
256.698        	4.40244258e-04	6.51089056e-01	-6.95770404e-01	-3.47444958e-01	-3.48325446e-01
256.733        	4.34255531e-04	6.46519307e-01	-6.80010736e-01	-3.39571113e-01	-3.40439624e-01
256.769        	4.43304944e-04	6.41864980e-01	-6.61761406e-01	-3.30437398e-01	-3.31324008e-01
256.804        	4.42207811e-04	6.37035906e-01	-6.46055220e-01	-3.22585402e-01	-3.23469818e-01
256.84         	4.39258948e-04	6.31504922e-01	-6.27015770e-01	-3.13068626e-01	-3.13947144e-01
256.875        	4.43379128e-04	6.26941153e-01	-6.08969913e-01	-3.04041578e-01	-3.04928336e-01
256.911        	4.43016132e-04	6.20318254e-01	-5.88726932e-01	-2.93920450e-01	-2.94806482e-01
256.946        	4.34658390e-04	6.14804452e-01	-5.69683369e-01	-2.84407026e-01	-2.85276343e-01
256.982        	4.40782741e-04	6.10218823e-01	-5.49347815e-01	-2.74233125e-01	-2.75114690e-01
257.017        	4.35044172e-04	6.05777652e-01	-5.27464099e-01	-2.63297005e-01	-2.64167094e-01
257.053        	4.29649017e-04	5.99957578e-01	-5.07028292e-01	-2.53084497e-01	-2.53943795e-01
257.088        	4.31940206e-04	5.93568223e-01	-4.82786578e-01	-2.40961349e-01	-2.41825229e-01
257.124        	4.29048150e-04	5.87202623e-01	-4.58495350e-01	-2.28818627e-01	-2.29676723e-01
257.159        	4.20491432e-04	5.81695220e-01	-4.32848492e-01	-2.16003754e-01	-2.16844737e-01
257.195        	4.26199826e-04	5.77054488e-01	-4.14033068e-01	-2.06590334e-01	-2.07442734e-01
257.23         	4.20005078e-04	5.71471023e-01	-3.87963775e-01	-1.93561882e-01	-1.94401893e-01
257.266        	4.13844639e-04	5.65686764e-01	-3.63338316e-01	-1.81255314e-01	-1.82083003e-01
257.301        	4.15908887e-04	5.60711608e-01	-3.38007663e-01	-1.68587922e-01	-1.69419740e-01
257.337        	4.12736264e-04	5.56944467e-01	-3.10104488e-01	-1.54639508e-01	-1.55464980e-01
257.373        	4.04867624e-04	5.51806004e-01	-2.81385924e-01	-1.40288094e-01	-1.41097830e-01
257.409        	4.09967736e-04	5.47523365e-01	-2.53414638e-01	-1.26297351e-01	-1.27117287e-01
257.445        	4.05640007e-04	5.43196870e-01	-2.24820445e-01	-1.12004582e-01	-1.12815862e-01
257.481        	3.99685964e-04	5.38344102e-01	-2.00204190e-01	-9.97024092e-02	-1.00501781e-01
257.517        	4.03374129e-04	5.34333163e-01	-1.69227909e-01	-8.42105801e-02	-8.50173284e-02
257.553        	3.98897865e-04	5.31362133e-01	-1.39137884e-01	-6.91700441e-02	-6.99678398e-02
257.589        	3.90815869e-04	5.28952958e-01	-1.09327837e-01	-5.42731025e-02	-5.50547342e-02
257.625        	3.93721410e-04	5.25113630e-01	-7.98677189e-02	-3.95401380e-02	-4.03275808e-02
257.661        	3.88207790e-04	5.23331388e-01	-5.29952445e-02	-2.61094145e-02	-2.68858300e-02
257.697        	3.81984744e-04	5.20794569e-01	-2.11216128e-02	-1.01788217e-02	-1.09427912e-02
257.733        	3.81995712e-04	5.19082840e-01	7.96250004e-03	4.36324573e-03	3.59925431e-03
257.769        	3.76627441e-04	5.19897971e-01	4.34396902e-02	2.20964725e-02	2.13432176e-02
257.805        	3.72124433e-04	5.20728602e-01	7.22490875e-02	3.64966682e-02	3.57524193e-02
257.841        	3.69569871e-04	5.20371270e-01	1.03015039e-01	5.18770896e-02	5.11379498e-02
257.878        	3.64559720e-04	5.20947207e-01	1.32713926e-01	6.67215227e-02	6.59924032e-02
257.914        	3.56724294e-04	5.22202296e-01	1.64820416e-01	8.27669324e-02	8.20534838e-02
257.951        	3.50532449e-04	5.24389530e-01	1.91987738e-01	9.63444013e-02	9.56433364e-02
257.987        	3.39598655e-04	5.25787369e-01	2.26985228e-01	1.13832213e-01	1.13153016e-01
258.024        	3.26923762e-04	5.28039680e-01	2.56677377e-01	1.28665612e-01	1.28011765e-01
258.061        	3.13284308e-04	5.29655898e-01	2.84507727e-01	1.42567148e-01	1.41940579e-01
258.097        	2.96285068e-04	5.31884533e-01	3.14372778e-01	1.57482674e-01	1.56890104e-01
258.134        	2.78441277e-04	5.34484419e-01	3.43049432e-01	1.71803157e-01	1.71246275e-01
258.17         	2.61692592e-04	5.39383064e-01	3.72416595e-01	1.86469990e-01	1.85946605e-01
258.207        	2.42063801e-04	5.42465110e-01	4.04304851e-01	2.02394489e-01	2.01910362e-01
258.244        	2.25091641e-04	5.47254458e-01	4.32093872e-01	2.16272027e-01	2.15821844e-01
258.28         	2.07329492e-04	5.51745491e-01	4.58290680e-01	2.29352669e-01	2.28938010e-01
258.317        	1.89817216e-04	5.55861191e-01	4.83912654e-01	2.42146144e-01	2.41766510e-01
258.353        	1.72879588e-04	5.60378804e-01	5.06568363e-01	2.53457061e-01	2.53111302e-01
