# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
2.12019889e+02	U              	(4.46068278e-01 -6.43973644e-01 -6.05851217e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.28845308e+00 4.09676601e-01 2.67998265e-19)	(2.21927017e+00 -1.48235049e+00 1.06919168e-17)
2.12077027e+02	p              	-8.26580854e-01	(2.14647947e+00 -4.27276335e-01 0.00000000e+00)	5.56445142e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12077027e+02	U              	(5.13056458e-02 -3.36692604e-01 -3.98576504e-19)	(1.66645754e+00 -1.97416215e-01 2.51907161e-17)	(1.29473929e+00 4.06582540e-01 2.63152754e-19)	(2.21927017e+00 -1.48235049e+00 1.06919168e-17)
2.12134169e+02	p              	-8.24755939e-01	(2.17191578e+00 -2.57367482e-01 2.42172863e-17)	5.56446084e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12134169e+02	U              	(-7.35113390e-02 -4.27665296e-01 -2.40805213e-19)	(1.32348785e+00 1.56737365e-01 2.73886208e-17)	(1.27192125e+00 4.57894225e-01 1.73059602e-19)	(2.21924044e+00 -1.24250457e+00 0.00000000e+00)
2.12191318e+02	p              	-8.24807810e-01	(2.28455020e+00 -2.70726798e-01 1.46253312e-17)	5.56131692e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12191318e+02	U              	(-7.14419343e-02 -4.34715430e-01 -2.35641291e-19)	(1.32348785e+00 1.56737365e-01 2.73886208e-17)	(1.27677622e+00 4.51732650e-01 1.64234498e-19)	(2.21924044e+00 -1.24250457e+00 0.00000000e+00)
2.12248480e+02	p              	-8.25549559e-01	(2.28455020e+00 -2.70726798e-01 1.46253312e-17)	5.55772113e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12248480e+02	U              	(-6.95809129e-02 -4.41189565e-01 -2.30419720e-19)	(1.32348785e+00 1.56737365e-01 2.73886208e-17)	(1.28128199e+00 4.45286603e-01 1.55558469e-19)	(2.21924044e+00 -1.24250457e+00 0.00000000e+00)
2.12305659e+02	p              	-8.25051076e-01	(2.28455020e+00 -2.70726798e-01 1.46253312e-17)	5.55663263e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12305659e+02	U              	(-6.79460342e-02 -4.47087673e-01 -2.24944932e-19)	(1.32348785e+00 1.56737365e-01 2.73886208e-17)	(1.21596091e+00 4.85467649e-01 1.54576023e-19)	(2.56367549e+00 -1.43531428e+00 0.00000000e+00)
2.12362859e+02	p              	-8.24894336e-01	(2.28455020e+00 -2.70726798e-01 1.46253312e-17)	5.55459700e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12362859e+02	U              	(4.45315030e-01 -6.43161276e-01 -6.00317255e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.22441659e+00 4.83181938e-01 1.55237377e-19)	(2.56367549e+00 -1.43531428e+00 0.00000000e+00)
2.12420086e+02	p              	-8.24307302e-01	(2.28455020e+00 -2.70726798e-01 1.46253312e-17)	5.55499309e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12420086e+02	U              	(4.45047994e-01 -6.42784765e-01 -5.99285153e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.25975595e+00 1.72295938e-01 3.58307983e-19)	(4.81739219e-01 1.70757903e+00 0.00000000e+00)
2.12477345e+02	p              	-8.22874020e-01	(2.28455020e+00 -2.70726798e-01 1.46253312e-17)	5.54910273e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12477345e+02	U              	(4.44741949e-01 -6.42341882e-01 -5.98225888e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.24112692e+00 4.77871199e-01 1.56372720e-19)	(2.56367549e+00 -1.43531428e+00 0.00000000e+00)
2.12534639e+02	p              	-8.20999275e-01	(2.28455020e+00 -2.70726798e-01 1.46253312e-17)	5.54776749e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12534639e+02	U              	(4.44395840e-01 -6.41830316e-01 -5.97090323e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.24936096e+00 4.74837892e-01 1.56935924e-19)	(2.56367549e+00 -1.43531428e+00 0.00000000e+00)
2.12591975e+02	p              	-8.18857933e-01	(2.28455020e+00 -2.70726798e-01 1.46253312e-17)	5.54691765e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12591975e+02	U              	(4.44010558e-01 -6.41251672e-01 -5.95958679e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.25750222e+00 4.71555810e-01 1.57418982e-19)	(2.56367549e+00 -1.43531428e+00 0.00000000e+00)
2.12649357e+02	p              	-8.17755415e-01	(2.40136975e+00 -2.84582525e-01 2.77383640e-17)	5.54430642e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12649357e+02	U              	(4.43586548e-01 -6.40606685e-01 -5.94793740e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.21776334e+00 3.13095879e-01 2.52749882e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
2.12706772e+02	p              	-8.16576692e-01	(2.40136975e+00 -2.84582525e-01 2.77383640e-17)	5.54285671e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12706772e+02	U              	(-1.21390282e-01 -4.38267247e-01 -3.10019552e-19)	(1.76997361e+00 6.96548736e-02 1.08022069e-17)	(1.21901382e+00 3.12148336e-01 2.54697043e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
2.12764215e+02	p              	-8.14748636e-01	(2.40136975e+00 -2.84582525e-01 2.77383640e-17)	5.54242060e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12764215e+02	U              	(-2.27688737e-01 -4.04343756e-01 -4.11996759e-19)	(1.85765077e+00 2.20093201e-01 0.00000000e+00)	(1.27543363e+00 3.08831876e-01 2.38754884e-19)	(-5.55685462e-02 1.41263523e+00 1.56671443e-17)
2.12821690e+02	p              	-8.12801482e-01	(2.40136975e+00 -2.84582525e-01 2.77383640e-17)	5.54082007e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12821690e+02	U              	(-3.15751668e-01 -2.39780305e-01 -3.23072974e-19)	(2.16136633e+00 7.97463955e-01 0.00000000e+00)	(1.24388282e+00 2.61267013e-01 2.73345921e-19)	(5.23566263e-02 1.33115644e+00 0.00000000e+00)
2.12879202e+02	p              	-8.10048112e-01	(2.40136975e+00 -2.84582525e-01 2.77383640e-17)	5.53669428e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12879202e+02	U              	(-3.16484072e-01 -2.61393351e-01 -3.19394495e-19)	(2.16136633e+00 7.97463955e-01 0.00000000e+00)	(1.21063341e+00 5.75109067e-01 3.73856920e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.12936754e+02	p              	-8.07123255e-01	(2.40136975e+00 -2.84582525e-01 2.77383640e-17)	5.53420241e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12936754e+02	U              	(-1.79920650e-01 -3.05195430e-01 -5.41954664e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.22017629e+00 5.71261242e-01 3.68341760e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.12994349e+02	p              	-8.04029868e-01	(2.40136975e+00 -2.84582525e-01 2.77383640e-17)	5.53355991e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.12994349e+02	U              	(-1.74714730e-01 -3.20675074e-01 -5.47559466e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.22950391e+00 5.67059915e-01 3.62220569e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13051994e+02	p              	-8.01024697e-01	(2.52252992e+00 -2.98953044e-01 -1.16567404e-17)	5.53258725e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13051994e+02	U              	(-1.68259985e-01 -3.35568024e-01 -5.53999709e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.23859789e+00 5.62491636e-01 3.55612970e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13109690e+02	p              	-7.98350260e-01	(2.52252992e+00 -2.98953044e-01 -1.16567404e-17)	5.53130873e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13109690e+02	U              	(-1.60499584e-01 -3.49801525e-01 -5.59719138e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.24743225e+00 5.57545018e-01 3.48696259e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13167445e+02	p              	-7.95766176e-01	(2.52252992e+00 -2.98953044e-01 -1.16567404e-17)	5.52946661e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13167445e+02	U              	(-1.51416828e-01 -3.63349886e-01 -5.66955895e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.25598486e+00 5.52210457e-01 3.41313693e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13225261e+02	p              	-7.93329567e-01	(2.52252992e+00 -2.98953044e-01 -1.16567404e-17)	5.52822273e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13225261e+02	U              	(-1.41035775e-01 -3.76227949e-01 -5.76640210e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.26422724e+00 5.46472824e-01 3.33712458e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13283144e+02	p              	-7.88972426e-01	(2.52252992e+00 -2.98953044e-01 -1.16567404e-17)	5.52653324e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13283144e+02	U              	(-1.29277227e-01 -3.88310227e-01 -5.82614601e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.27213112e+00 5.40305384e-01 3.25751066e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13341098e+02	p              	-7.85037441e-01	(2.52252992e+00 -2.98953044e-01 -1.16567404e-17)	5.52615807e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13341098e+02	U              	(-1.16249575e-01 -3.99624808e-01 -5.93942418e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.27966168e+00 5.33711553e-01 3.17780720e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13399126e+02	p              	-7.81431731e-01	(2.52252992e+00 -2.98953044e-01 -1.16567404e-17)	5.52240270e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13399126e+02	U              	(-1.01821297e-01 -4.10223196e-01 -6.01111109e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.28678890e+00 5.26680976e-01 3.09625153e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13457234e+02	p              	-7.76648083e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.52281110e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13457234e+02	U              	(-8.60231219e-02 -4.20057493e-01 -6.10087337e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.29349732e+00 5.19184697e-01 3.02316457e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13515423e+02	p              	-7.73261557e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.52228879e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13515423e+02	U              	(-6.89320657e-02 -4.29123803e-01 -6.20655780e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.29980403e+00 5.11226183e-01 2.94840175e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13573696e+02	p              	-7.69892757e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.52259361e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13573696e+02	U              	(-5.06435439e-02 -4.37456689e-01 -6.32778808e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.30569459e+00 5.02818853e-01 2.86690060e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13632059e+02	p              	-7.65570825e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.52176662e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13632059e+02	U              	(-1.93050747e-01 -3.84027999e-01 -7.24656068e-19)	(2.50577423e+00 9.24548733e-01 0.00000000e+00)	(1.31111667e+00 4.93964412e-01 2.78175970e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13690515e+02	p              	-7.59724733e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.52015084e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13690515e+02	U              	(-1.81670613e-01 -4.05334608e-01 -7.31615986e-19)	(2.50577423e+00 9.24548733e-01 0.00000000e+00)	(1.19561949e+00 6.27397843e-01 1.03183482e-19)	(3.11615026e+00 -1.04030998e+00 1.45409674e-17)
2.13749069e+02	p              	-7.55445266e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.51905905e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13749069e+02	U              	(-3.69396009e-01 -5.49911395e-01 -3.35789114e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.32021803e+00 4.75082181e-01 2.54984985e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13807729e+02	p              	-7.50491299e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.52072342e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13807729e+02	U              	(-3.65521665e-01 -5.66441598e-01 -3.34746916e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.32374643e+00 4.65038586e-01 2.43428944e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13866498e+02	p              	-7.47154785e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51744976e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13866498e+02	U              	(-3.60801949e-01 -5.82008506e-01 -3.36275932e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.32660246e+00 4.54559397e-01 2.31526456e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.13925383e+02	p              	-7.41111617e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51689214e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13925383e+02	U              	(-3.55013570e-01 -5.96450775e-01 -3.33872919e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.21538200e+00 5.84602811e-01 1.08617385e-19)	(3.11615026e+00 -1.04030998e+00 1.45409674e-17)
2.13984390e+02	p              	-7.35570396e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51550685e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.13984390e+02	U              	(-3.47912229e-01 -6.10330703e-01 -3.33806232e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.21832620e+00 5.72065263e-01 1.09618885e-19)	(3.11615026e+00 -1.04030998e+00 1.45409674e-17)
2.14043524e+02	p              	-7.31240847e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51662307e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.14043524e+02	U              	(-3.38808508e-01 -6.24108525e-01 -3.36617135e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.22035881e+00 5.58784394e-01 1.10498749e-19)	(3.11615026e+00 -1.04030998e+00 1.45409674e-17)
2.14102790e+02	p              	-7.25377823e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51570783e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.14102790e+02	U              	(-5.87138146e-02 -5.25537704e-01 -8.13894009e-19)	(2.50577423e+00 9.24548733e-01 0.00000000e+00)	(1.33127739e+00 4.07895735e-01 1.79581484e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.14162193e+02	p              	-7.19063213e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51691951e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
2.14162193e+02	U              	(-2.42095488e-01 -4.94745129e-01 -9.68652458e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.33071345e+00 3.95082857e-01 1.65432335e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.14221736e+02	p              	-7.22920021e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.52096424e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14221736e+02	U              	(-2.33380901e-01 -5.19610719e-01 -9.52706078e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.32922859e+00 3.81842156e-01 1.50370672e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.14281423e+02	p              	-7.30528021e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.52271209e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14281423e+02	U              	(-2.22964624e-01 -5.43446538e-01 -9.39314596e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.32674799e+00 3.68161687e-01 1.35366617e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
2.14341259e+02	p              	-7.37780811e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.52555274e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14341259e+02	U              	(-2.10407323e-01 -5.66182420e-01 -9.30922438e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.19014576e+00 5.16023694e-01 9.43944189e-20)	(-4.07913065e-01 1.10565840e+00 1.12326279e-17)
2.14401246e+02	p              	-7.44672871e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.52966970e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14401246e+02	U              	(-2.15612471e-01 -4.08975957e-01 -4.78149937e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.19916410e+00 5.07288007e-01 7.06888478e-20)	(3.56220128e+00 -1.46595530e+00 -2.57076094e-17)
2.14461388e+02	p              	-7.51417369e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.53494620e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14461388e+02	U              	(-2.14595235e-01 -4.42722246e-01 -4.71143293e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.24551805e+00 3.82291317e-01 2.32170326e-19)	(-4.07298432e-01 1.44381738e+00 0.00000000e+00)
2.14521690e+02	p              	-7.58194393e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.53774998e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14521690e+02	U              	(-2.13304119e-01 -4.76359561e-01 -4.65316784e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.24837756e+00 3.82289000e-01 2.33927980e-19)	(-4.07298432e-01 1.44381738e+00 0.00000000e+00)
2.14582154e+02	p              	-7.65068532e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.54124574e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14582154e+02	U              	(-2.11243228e-01 -5.09262363e-01 -4.49218254e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.25124105e+00 3.82307846e-01 2.35696086e-19)	(-4.07298432e-01 1.44381738e+00 0.00000000e+00)
2.14642785e+02	p              	-7.71304688e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.54601872e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14642785e+02	U              	(-2.08445511e-01 -5.41400438e-01 -4.40564354e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.34239709e+00 3.95416278e-01 1.37119767e-19)	(-2.60174967e-01 1.30751857e+00 -1.01600534e-17)
2.14703585e+02	p              	-7.77923135e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.54949551e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14703585e+02	U              	(-2.04626474e-01 -5.72400655e-01 -4.29197070e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.34449774e+00 3.43663114e-01 2.11142978e-19)	(-1.47461943e-01 1.24528550e+00 1.97605702e-17)
2.14764364e+02	p              	-7.84154154e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.55153387e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14764364e+02	U              	(-1.99068139e-01 -6.01951983e-01 -4.19454314e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.23530037e+00 4.55535555e-01 1.81097156e-19)	(-3.19909090e-01 1.13417590e+00 2.16922058e-17)
2.14824976e+02	p              	-7.90776703e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.55354898e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14824976e+02	U              	(-1.91736801e-01 -6.29521368e-01 -4.05508581e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.16732494e+00 4.46420945e-01 1.82211085e-19)	(-6.28115732e-01 1.36257106e+00 3.70412549e-17)
2.14885423e+02	p              	-7.95622914e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.56070419e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14885423e+02	U              	(-7.07217199e-03 -6.94670763e-01 -9.12801205e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.35685989e+00 3.44052897e-01 2.15180471e-19)	(-1.47461943e-01 1.24528550e+00 1.97605702e-17)
2.14945710e+02	p              	-8.01880537e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.56114417e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.14945710e+02	U              	(-1.72902217e-01 -6.78228660e-01 -3.77154412e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.35960307e+00 3.95902098e-01 1.41177820e-19)	(-2.60174967e-01 1.30751857e+00 -1.01600534e-17)
2.15005839e+02	p              	-8.07111730e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.56476639e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.15005839e+02	U              	(5.26494251e-02 -7.04199913e-01 -9.09201968e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.40466160e+00 1.77718382e-01 5.04620776e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
2.15065813e+02	p              	-8.12020416e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.56893054e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.15065813e+02	U              	(8.30802756e-02 -7.06951062e-01 -9.09210192e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.40820266e+00 1.76864008e-01 5.07231263e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
2.15125637e+02	p              	-8.17130387e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.57059283e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.15125637e+02	U              	(1.13568483e-01 -7.08921809e-01 -9.12714232e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.40596376e+00 2.28015200e-01 4.04069438e-19)	(5.23566263e-02 1.33115644e+00 0.00000000e+00)
2.15185313e+02	p              	-8.21965432e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.57279294e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.15185313e+02	U              	(1.43997003e-01 -7.10488334e-01 -9.15808893e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.37254127e+00 3.96713148e-01 1.43942404e-19)	(-2.60174967e-01 1.30751857e+00 -1.01600534e-17)
2.15244845e+02	p              	-8.26138946e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.57503136e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.15244845e+02	U              	(1.74242938e-01 -7.11833929e-01 -9.14836145e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.28106556e+00 3.83885479e-01 2.45920489e-19)	(-4.07298432e-01 1.44381738e+00 0.00000000e+00)
2.15304236e+02	p              	-8.30410004e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.57697283e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.15304236e+02	U              	(2.04124259e-01 -7.13216177e-01 -9.18042030e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.28349348e+00 3.84148015e-01 2.46404470e-19)	(-4.07298432e-01 1.44381738e+00 0.00000000e+00)
2.15363491e+02	p              	-8.34435663e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.57909094e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.15363491e+02	U              	(2.32897267e-01 -7.15001132e-01 -9.37752849e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.32932472e+00 2.80112765e-01 3.57176901e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
2.15422613e+02	p              	-8.37524452e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.58395204e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.15422613e+02	U              	(2.61967358e-01 -7.17001792e-01 -9.00305691e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.33168748e+00 2.79995233e-01 3.57905153e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
2.15481608e+02	p              	-8.41323574e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.58300553e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.15481608e+02	U              	(2.90916632e-01 -7.19312334e-01 -8.84455344e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.33398378e+00 2.79915817e-01 3.58585964e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
2.15540479e+02	p              	-8.44494443e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.58497449e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.15540479e+02	U              	(3.19294755e-01 -7.22101071e-01 -8.77853409e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.33621329e+00 2.79873041e-01 3.59198389e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
2.15599231e+02	p              	-8.47045915e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.58632701e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
2.15599231e+02	U              	(7.27889202e-02 -7.96853939e-01 -3.05234696e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.43207975e+00 2.25998532e-01 4.13947004e-19)	(5.23566263e-02 1.33115644e+00 0.00000000e+00)
2.15657867e+02	p              	-8.49243874e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.58995189e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
