#     Source : patch in
#     Faces  : 80
#     Area   : 4.00000000e+01
#          Time	sum(phi)
6.65869921e+00	-4.00000000e+01
6.71914862e+00	-4.00000000e+01
6.77965698e+00	-4.00000000e+01
6.84022423e+00	-4.00000000e+01
6.90085026e+00	-4.00000000e+01
6.96153488e+00	-4.00000000e+01
7.02227792e+00	-4.00000000e+01
7.08307922e+00	-4.00000000e+01
7.14393871e+00	-4.00000000e+01
7.20485639e+00	-4.00000000e+01
7.26583234e+00	-4.00000000e+01
7.32686665e+00	-4.00000000e+01
7.38795928e+00	-4.00000000e+01
7.44911017e+00	-4.00000000e+01
7.51031920e+00	-4.00000000e+01
7.57158553e+00	-4.00000000e+01
7.63290830e+00	-4.00000000e+01
7.69428687e+00	-4.00000000e+01
7.75572081e+00	-4.00000000e+01
7.81720983e+00	-4.00000000e+01
7.87875370e+00	-4.00000000e+01
7.94035220e+00	-4.00000000e+01
8.00200505e+00	-4.00000000e+01
8.06369302e+00	-4.00000000e+01
8.12541436e+00	-4.00000000e+01
8.18716909e+00	-4.00000000e+01
8.24895727e+00	-4.00000000e+01
8.31077898e+00	-4.00000000e+01
8.37263427e+00	-4.00000000e+01
8.43452324e+00	-4.00000000e+01
8.49644602e+00	-4.00000000e+01
8.55840278e+00	-4.00000000e+01
8.62039361e+00	-4.00000000e+01
8.68241851e+00	-4.00000000e+01
8.74447750e+00	-4.00000000e+01
8.80657047e+00	-4.00000000e+01
8.86869735e+00	-4.00000000e+01
8.93085807e+00	-4.00000000e+01
8.99305252e+00	-4.00000000e+01
9.05528059e+00	-4.00000000e+01
9.11754218e+00	-4.00000000e+01
9.17983732e+00	-4.00000000e+01
9.24216612e+00	-4.00000000e+01
9.30452869e+00	-4.00000000e+01
9.36692515e+00	-4.00000000e+01
9.42935557e+00	-4.00000000e+01
9.49182002e+00	-4.00000000e+01
9.55431849e+00	-4.00000000e+01
9.61685095e+00	-4.00000000e+01
9.67941731e+00	-4.00000000e+01
9.74201750e+00	-4.00000000e+01
9.80465199e+00	-4.00000000e+01
9.86732108e+00	-4.00000000e+01
9.93002470e+00	-4.00000000e+01
9.99276256e+00	-4.00000000e+01
1.00555342e+01	-4.00000000e+01
1.01183392e+01	-4.00000000e+01
1.01811768e+01	-4.00000000e+01
1.02440466e+01	-4.00000000e+01
1.03069484e+01	-4.00000000e+01
1.03698820e+01	-4.00000000e+01
1.04328476e+01	-4.00000000e+01
1.04958454e+01	-4.00000000e+01
1.05588753e+01	-4.00000000e+01
1.06219376e+01	-4.00000000e+01
1.06850320e+01	-4.00000000e+01
1.07481582e+01	-4.00000000e+01
1.08113160e+01	-4.00000000e+01
1.08745053e+01	-4.00000000e+01
1.09377262e+01	-4.00000000e+01
1.10009789e+01	-4.00000000e+01
1.10642635e+01	-4.00000000e+01
1.11275801e+01	-4.00000000e+01
1.11909287e+01	-4.00000000e+01
1.12543092e+01	-4.00000000e+01
1.13177215e+01	-4.00000000e+01
1.13811655e+01	-4.00000000e+01
1.14446413e+01	-4.00000000e+01
1.15081487e+01	-4.00000000e+01
1.15716877e+01	-4.00000000e+01
1.16352581e+01	-4.00000000e+01
1.16988597e+01	-4.00000000e+01
1.17624924e+01	-4.00000000e+01
1.18261558e+01	-4.00000000e+01
1.18898497e+01	-4.00000000e+01
1.19535741e+01	-4.00000000e+01
1.20173285e+01	-4.00000000e+01
1.20811131e+01	-4.00000000e+01
1.21449275e+01	-4.00000000e+01
1.22087715e+01	-4.00000000e+01
1.22726448e+01	-4.00000000e+01
1.23365468e+01	-4.00000000e+01
1.24004774e+01	-4.00000000e+01
1.24644364e+01	-4.00000000e+01
1.25284237e+01	-4.00000000e+01
1.25924379e+01	-4.00000000e+01
1.26564786e+01	-4.00000000e+01
1.27205456e+01	-4.00000000e+01
1.27846384e+01	-4.00000000e+01
1.28487566e+01	-4.00000000e+01
1.29128996e+01	-4.00000000e+01
1.29770670e+01	-4.00000000e+01
1.30412587e+01	-4.00000000e+01
1.31054745e+01	-4.00000000e+01
1.31697142e+01	-4.00000000e+01
1.32339776e+01	-4.00000000e+01
1.32982648e+01	-4.00000000e+01
1.33625756e+01	-4.00000000e+01
1.34269097e+01	-4.00000000e+01
1.34912672e+01	-4.00000000e+01
1.35556480e+01	-4.00000000e+01
1.36200518e+01	-4.00000000e+01
1.36844786e+01	-4.00000000e+01
1.37489282e+01	-4.00000000e+01
1.38134006e+01	-4.00000000e+01
1.38778957e+01	-4.00000000e+01
1.39424133e+01	-4.00000000e+01
1.40069534e+01	-4.00000000e+01
1.40715157e+01	-4.00000000e+01
1.41361001e+01	-4.00000000e+01
1.42007067e+01	-4.00000000e+01
1.42653351e+01	-4.00000000e+01
1.43299854e+01	-4.00000000e+01
1.43946574e+01	-4.00000000e+01
1.44593510e+01	-4.00000000e+01
1.45240662e+01	-4.00000000e+01
1.45888027e+01	-4.00000000e+01
1.46535605e+01	-4.00000000e+01
1.47183395e+01	-4.00000000e+01
1.47831396e+01	-4.00000000e+01
1.48479607e+01	-4.00000000e+01
1.49128026e+01	-4.00000000e+01
1.49776652e+01	-4.00000000e+01
1.50425485e+01	-4.00000000e+01
1.51074523e+01	-4.00000000e+01
1.51723766e+01	-4.00000000e+01
1.52373211e+01	-4.00000000e+01
1.53022858e+01	-4.00000000e+01
1.53672706e+01	-4.00000000e+01
1.54322753e+01	-4.00000000e+01
1.54972999e+01	-4.00000000e+01
1.55623442e+01	-4.00000000e+01
1.56274082e+01	-4.00000000e+01
1.56924918e+01	-4.00000000e+01
1.57575949e+01	-4.00000000e+01
1.58227173e+01	-4.00000000e+01
1.58878591e+01	-4.00000000e+01
1.59530200e+01	-4.00000000e+01
1.60181999e+01	-4.00000000e+01
1.60833989e+01	-4.00000000e+01
1.61486167e+01	-4.00000000e+01
1.62138532e+01	-4.00000000e+01
1.62791085e+01	-4.00000000e+01
1.63443824e+01	-4.00000000e+01
1.64096748e+01	-4.00000000e+01
1.64749855e+01	-4.00000000e+01
1.65403146e+01	-4.00000000e+01
1.66056618e+01	-4.00000000e+01
1.66710272e+01	-4.00000000e+01
1.67364106e+01	-4.00000000e+01
1.68018118e+01	-4.00000000e+01
1.68672309e+01	-4.00000000e+01
1.69326677e+01	-4.00000000e+01
1.69981221e+01	-4.00000000e+01
1.70635940e+01	-4.00000000e+01
1.71290834e+01	-4.00000000e+01
1.71945901e+01	-4.00000000e+01
1.72601142e+01	-4.00000000e+01
1.73256554e+01	-4.00000000e+01
1.73912137e+01	-4.00000000e+01
1.74567890e+01	-4.00000000e+01
1.75223813e+01	-4.00000000e+01
1.75879903e+01	-4.00000000e+01
1.76536159e+01	-4.00000000e+01
1.77192580e+01	-4.00000000e+01
1.77849163e+01	-4.00000000e+01
1.78505908e+01	-4.00000000e+01
1.79162814e+01	-4.00000000e+01
1.79819880e+01	-4.00000000e+01
1.80477106e+01	-4.00000000e+01
1.81134490e+01	-4.00000000e+01
1.81792033e+01	-4.00000000e+01
1.82449734e+01	-4.00000000e+01
1.83107591e+01	-4.00000000e+01
1.83765605e+01	-4.00000000e+01
1.84423775e+01	-4.00000000e+01
1.85082100e+01	-4.00000000e+01
1.85740580e+01	-4.00000000e+01
1.86399214e+01	-4.00000000e+01
1.87058002e+01	-4.00000000e+01
1.87716942e+01	-4.00000000e+01
1.88376036e+01	-4.00000000e+01
1.89035281e+01	-4.00000000e+01
1.89694677e+01	-4.00000000e+01
1.90354225e+01	-4.00000000e+01
1.91013923e+01	-4.00000000e+01
1.91673771e+01	-4.00000000e+01
1.92333769e+01	-4.00000000e+01
1.92993917e+01	-4.00000000e+01
1.93654213e+01	-4.00000000e+01
1.94314658e+01	-4.00000000e+01
1.94975251e+01	-4.00000000e+01
1.95635991e+01	-4.00000000e+01
1.96296879e+01	-4.00000000e+01
1.96957914e+01	-4.00000000e+01
1.97619095e+01	-4.00000000e+01
1.98280423e+01	-4.00000000e+01
1.98941896e+01	-4.00000000e+01
1.99603513e+01	-4.00000000e+01
2.00265275e+01	-4.00000000e+01
2.00927180e+01	-4.00000000e+01
2.01589228e+01	-4.00000000e+01
2.02251419e+01	-4.00000000e+01
2.02913752e+01	-4.00000000e+01
2.03576228e+01	-4.00000000e+01
2.04238845e+01	-4.00000000e+01
2.04901603e+01	-4.00000000e+01
2.05564502e+01	-4.00000000e+01
2.06227541e+01	-4.00000000e+01
2.06890720e+01	-4.00000000e+01
2.07554040e+01	-4.00000000e+01
2.08217498e+01	-4.00000000e+01
2.08881096e+01	-4.00000000e+01
2.09544832e+01	-4.00000000e+01
2.10208707e+01	-4.00000000e+01
2.10872719e+01	-4.00000000e+01
2.11536869e+01	-4.00000000e+01
2.12201156e+01	-4.00000000e+01
2.12865580e+01	-4.00000000e+01
2.13530141e+01	-4.00000000e+01
2.14194837e+01	-4.00000000e+01
2.14859669e+01	-4.00000000e+01
2.15524635e+01	-4.00000000e+01
2.16189737e+01	-4.00000000e+01
2.16854974e+01	-4.00000000e+01
2.17520344e+01	-4.00000000e+01
2.18185850e+01	-4.00000000e+01
2.18851490e+01	-4.00000000e+01
2.19517265e+01	-4.00000000e+01
2.20183175e+01	-4.00000000e+01
2.20849218e+01	-4.00000000e+01
2.21515395e+01	-4.00000000e+01
2.22181703e+01	-4.00000000e+01
2.22848144e+01	-4.00000000e+01
2.23514715e+01	-4.00000000e+01
2.24181418e+01	-4.00000000e+01
2.24848251e+01	-4.00000000e+01
2.25515213e+01	-4.00000000e+01
2.26182305e+01	-4.00000000e+01
2.26849525e+01	-4.00000000e+01
2.27516874e+01	-4.00000000e+01
2.28184350e+01	-4.00000000e+01
2.28851954e+01	-4.00000000e+01
2.29519685e+01	-4.00000000e+01
2.30187543e+01	-4.00000000e+01
2.30855527e+01	-4.00000000e+01
2.31523637e+01	-4.00000000e+01
2.32191871e+01	-4.00000000e+01
2.32860231e+01	-4.00000000e+01
2.33528714e+01	-4.00000000e+01
2.34197321e+01	-4.00000000e+01
2.34866052e+01	-4.00000000e+01
2.35534905e+01	-4.00000000e+01
2.36203881e+01	-4.00000000e+01
2.36872980e+01	-4.00000000e+01
2.37542199e+01	-4.00000000e+01
2.38211541e+01	-4.00000000e+01
2.38881003e+01	-4.00000000e+01
2.39550585e+01	-4.00000000e+01
2.40220287e+01	-4.00000000e+01
2.40890109e+01	-4.00000000e+01
2.41560049e+01	-4.00000000e+01
2.42230109e+01	-4.00000000e+01
2.42900286e+01	-4.00000000e+01
2.43570582e+01	-4.00000000e+01
2.44240994e+01	-4.00000000e+01
2.44911524e+01	-4.00000000e+01
2.45582171e+01	-4.00000000e+01
2.46252933e+01	-4.00000000e+01
2.46923812e+01	-4.00000000e+01
2.47594806e+01	-4.00000000e+01
2.48265915e+01	-4.00000000e+01
2.48937139e+01	-4.00000000e+01
2.49608477e+01	-4.00000000e+01
2.50279929e+01	-4.00000000e+01
2.50951495e+01	-4.00000000e+01
2.51623173e+01	-4.00000000e+01
2.52294964e+01	-4.00000000e+01
2.52966867e+01	-4.00000000e+01
2.53638883e+01	-4.00000000e+01
2.54311010e+01	-4.00000000e+01
2.54983248e+01	-4.00000000e+01
2.55655597e+01	-4.00000000e+01
2.56328057e+01	-4.00000000e+01
2.57000627e+01	-4.00000000e+01
2.57673307e+01	-4.00000000e+01
2.58346096e+01	-4.00000000e+01
2.59018994e+01	-4.00000000e+01
2.59692000e+01	-4.00000000e+01
2.60365115e+01	-4.00000000e+01
2.61038338e+01	-4.00000000e+01
2.61711668e+01	-4.00000000e+01
2.62385105e+01	-4.00000000e+01
2.63058649e+01	-4.00000000e+01
2.63732300e+01	-4.00000000e+01
2.64406056e+01	-4.00000000e+01
2.65079918e+01	-4.00000000e+01
2.65753885e+01	-4.00000000e+01
2.66427958e+01	-4.00000000e+01
2.67102135e+01	-4.00000000e+01
2.67776415e+01	-4.00000000e+01
2.68450799e+01	-4.00000000e+01
2.69125286e+01	-4.00000000e+01
2.69799875e+01	-4.00000000e+01
2.70474566e+01	-4.00000000e+01
2.71149359e+01	-4.00000000e+01
2.71824254e+01	-4.00000000e+01
2.72499249e+01	-4.00000000e+01
2.73174345e+01	-4.00000000e+01
2.73849542e+01	-4.00000000e+01
2.74524838e+01	-4.00000000e+01
2.75200235e+01	-4.00000000e+01
2.75875730e+01	-4.00000000e+01
2.76551325e+01	-4.00000000e+01
2.77227018e+01	-4.00000000e+01
2.77902810e+01	-4.00000000e+01
2.78578701e+01	-4.00000000e+01
2.79254689e+01	-4.00000000e+01
2.79930776e+01	-4.00000000e+01
2.80606957e+01	-4.00000000e+01
2.81283234e+01	-4.00000000e+01
2.81959604e+01	-4.00000000e+01
2.82636068e+01	-4.00000000e+01
2.83312625e+01	-4.00000000e+01
2.83989275e+01	-4.00000000e+01
2.84666017e+01	-4.00000000e+01
2.85342852e+01	-4.00000000e+01
2.86019778e+01	-4.00000000e+01
2.86696796e+01	-4.00000000e+01
2.87373904e+01	-4.00000000e+01
2.88051103e+01	-4.00000000e+01
2.88728393e+01	-4.00000000e+01
2.89405772e+01	-4.00000000e+01
2.90083241e+01	-4.00000000e+01
2.90760800e+01	-4.00000000e+01
2.91438446e+01	-4.00000000e+01
2.92116182e+01	-4.00000000e+01
2.92794005e+01	-4.00000000e+01
2.93471917e+01	-4.00000000e+01
2.94149916e+01	-4.00000000e+01
2.94828002e+01	-4.00000000e+01
2.95506175e+01	-4.00000000e+01
2.96184434e+01	-4.00000000e+01
2.96862780e+01	-4.00000000e+01
2.97541212e+01	-4.00000000e+01
2.98219729e+01	-4.00000000e+01
2.98898332e+01	-4.00000000e+01
2.99577019e+01	-4.00000000e+01
3.00255791e+01	-4.00000000e+01
3.00934648e+01	-4.00000000e+01
3.01613588e+01	-4.00000000e+01
3.02292613e+01	-4.00000000e+01
3.02971720e+01	-4.00000000e+01
3.03650910e+01	-4.00000000e+01
3.04330182e+01	-4.00000000e+01
3.05009536e+01	-4.00000000e+01
3.05688972e+01	-4.00000000e+01
3.06368490e+01	-4.00000000e+01
3.07048091e+01	-4.00000000e+01
3.07727772e+01	-4.00000000e+01
3.08407535e+01	-4.00000000e+01
3.09087379e+01	-4.00000000e+01
3.09767304e+01	-4.00000000e+01
3.10447309e+01	-4.00000000e+01
3.11127394e+01	-4.00000000e+01
3.11807560e+01	-4.00000000e+01
3.12487805e+01	-4.00000000e+01
3.13168130e+01	-4.00000000e+01
3.13848533e+01	-4.00000000e+01
3.14529016e+01	-4.00000000e+01
3.15209577e+01	-4.00000000e+01
3.15890217e+01	-4.00000000e+01
3.16570935e+01	-4.00000000e+01
3.17251731e+01	-4.00000000e+01
3.17932605e+01	-4.00000000e+01
3.18613556e+01	-4.00000000e+01
3.19294584e+01	-4.00000000e+01
3.19975689e+01	-4.00000000e+01
3.20656871e+01	-4.00000000e+01
3.21338130e+01	-4.00000000e+01
3.22019464e+01	-4.00000000e+01
3.22700875e+01	-4.00000000e+01
3.23382362e+01	-4.00000000e+01
3.24063924e+01	-4.00000000e+01
3.24745562e+01	-4.00000000e+01
3.25427275e+01	-4.00000000e+01
3.26109063e+01	-4.00000000e+01
3.26790926e+01	-4.00000000e+01
3.27472863e+01	-4.00000000e+01
3.28154874e+01	-4.00000000e+01
3.28836960e+01	-4.00000000e+01
