# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
194.061        	-1.19884683e-02	1.36435435e+00	4.47415988e-01	2.11719526e-01	2.35696462e-01
194.12         	-1.20996171e-02	1.36782278e+00	4.75819741e-01	2.25810253e-01	2.50009488e-01
194.179        	-1.21960187e-02	1.37159069e+00	5.03495430e-01	2.39551696e-01	2.63943734e-01
194.238        	-1.22742944e-02	1.37510264e+00	5.31208894e-01	2.53330153e-01	2.77878741e-01
194.297        	-1.23365036e-02	1.37891891e+00	5.59005409e-01	2.67166201e-01	2.91839208e-01
194.355        	-1.23874650e-02	1.38345711e+00	5.85146481e-01	2.80185776e-01	3.04960706e-01
194.414        	-1.24180884e-02	1.38845189e+00	6.10074630e-01	2.92619226e-01	3.17455403e-01
194.473        	-1.24333905e-02	1.39293608e+00	6.33336358e-01	3.04234789e-01	3.29101570e-01
194.531        	-1.24340832e-02	1.39861497e+00	6.55555858e-01	3.15343846e-01	3.40212012e-01
194.589        	-1.24197811e-02	1.40281372e+00	6.77148885e-01	3.26154661e-01	3.50994223e-01
194.648        	-1.23900913e-02	1.40840839e+00	6.98989514e-01	3.37104666e-01	3.61884848e-01
194.706        	-1.23359264e-02	1.41328862e+00	7.19795800e-01	3.47561974e-01	3.72233827e-01
194.763        	-1.22649624e-02	1.41827577e+00	7.37887399e-01	3.56678737e-01	3.81208662e-01
194.821        	-1.21796874e-02	1.42335620e+00	7.55579093e-01	3.65609859e-01	3.89969234e-01
194.878        	-1.20752536e-02	1.42843798e+00	7.71671568e-01	3.73760531e-01	3.97911038e-01
194.936        	-1.19480063e-02	1.43395248e+00	7.87043032e-01	3.81573510e-01	4.05469522e-01
194.993        	-1.18036115e-02	1.43776493e+00	8.01080836e-01	3.88736806e-01	4.12344029e-01
195.05         	-1.16448805e-02	1.44291335e+00	8.13386061e-01	3.95048150e-01	4.18337911e-01
195.107        	-1.14695260e-02	1.44696140e+00	8.26193828e-01	4.01627388e-01	4.24566440e-01
195.164        	-1.12757159e-02	1.45179821e+00	8.36487191e-01	4.06967879e-01	4.29519311e-01
195.22         	-1.10619037e-02	1.45620333e+00	8.45707862e-01	4.11792027e-01	4.33915835e-01
195.277        	-1.08299593e-02	1.46048125e+00	8.53966091e-01	4.16153086e-01	4.37813005e-01
195.333        	-1.05831371e-02	1.46429699e+00	8.60973589e-01	4.19903658e-01	4.41069932e-01
195.389        	-1.03201596e-02	1.46723276e+00	8.67384359e-01	4.23372020e-01	4.44012339e-01
195.445        	-1.00383726e-02	1.47034593e+00	8.71889976e-01	4.25906615e-01	4.45983360e-01
195.502        	-9.73708611e-03	1.47320231e+00	8.76532019e-01	4.28528923e-01	4.48003096e-01
195.558        	-9.41832142e-03	1.47677484e+00	8.79013977e-01	4.30088667e-01	4.48925310e-01
195.613        	-9.08860983e-03	1.47939398e+00	8.80804005e-01	4.31313393e-01	4.49490612e-01
195.669        	-8.75229905e-03	1.48232568e+00	8.81189001e-01	4.31842202e-01	4.49346800e-01
195.724        	-8.40192593e-03	1.48409066e+00	8.80869093e-01	4.32032621e-01	4.48836473e-01
195.78         	-8.04407826e-03	1.48539780e+00	8.79484230e-01	4.31698037e-01	4.47786193e-01
195.835        	-7.67919671e-03	1.48706939e+00	8.76895000e-01	4.30768303e-01	4.46126697e-01
195.891        	-7.30374080e-03	1.48830227e+00	8.73472564e-01	4.29432541e-01	4.44040023e-01
195.947        	-6.91541683e-03	1.48952833e+00	8.68945430e-01	4.27557298e-01	4.41388132e-01
196.002        	-6.51554973e-03	1.49025565e+00	8.63067936e-01	4.25018418e-01	4.38049518e-01
196.058        	-6.10997759e-03	1.49040245e+00	8.56706907e-01	4.22243476e-01	4.34463431e-01
196.113        	-5.70164556e-03	1.49059624e+00	8.49087110e-01	4.18841910e-01	4.30245201e-01
196.168        	-5.29806823e-03	1.49013066e+00	8.41211008e-01	4.15307436e-01	4.25903572e-01
196.223        	-4.89178613e-03	1.48972698e+00	8.32348213e-01	4.11282321e-01	4.21065893e-01
196.277        	-4.47900289e-03	1.48851706e+00	8.22083102e-01	4.06562548e-01	4.15520554e-01
196.332        	-4.06888744e-03	1.48735090e+00	8.10690772e-01	4.01276498e-01	4.09414273e-01
196.387        	-3.66267277e-03	1.48595851e+00	7.99413664e-01	3.96044159e-01	4.03369505e-01
196.442        	-3.24620805e-03	1.48424035e+00	7.86544714e-01	3.90026149e-01	3.96518565e-01
196.496        	-2.82152771e-03	1.48226968e+00	7.72938711e-01	3.83647828e-01	3.89290883e-01
196.551        	-2.39082348e-03	1.48009236e+00	7.59235266e-01	3.77226810e-01	3.82008457e-01
196.606        	-1.94941739e-03	1.47782050e+00	7.44024802e-01	3.70062984e-01	3.73961818e-01
196.661        	-1.50080893e-03	1.47516615e+00	7.27897459e-01	3.62447921e-01	3.65449538e-01
196.715        	-1.05290555e-03	1.47252394e+00	7.12163458e-01	3.55028823e-01	3.57134634e-01
196.77         	-6.15499091e-04	1.46862793e+00	6.93974475e-01	3.46371738e-01	3.47602736e-01
196.825        	-1.75722411e-04	1.46543232e+00	6.76413161e-01	3.38030858e-01	3.38382303e-01
196.88         	2.53915163e-04	1.46189232e+00	6.57120524e-01	3.28814177e-01	3.28306347e-01
196.934        	6.81744738e-04	1.45839471e+00	6.37626037e-01	3.19494763e-01	3.18131274e-01
196.989        	1.09511687e-03	1.45434497e+00	6.18029893e-01	3.10110063e-01	3.07919830e-01
197.044        	1.49639536e-03	1.45021822e+00	5.97766019e-01	3.00379405e-01	2.97386614e-01
197.099        	1.88105429e-03	1.44596897e+00	5.75505429e-01	2.89633769e-01	2.85871660e-01
197.153        	2.24714896e-03	1.44160863e+00	5.54088944e-01	2.79291621e-01	2.74797323e-01
197.208        	2.61371109e-03	1.43726236e+00	5.31135914e-01	2.68181668e-01	2.62954246e-01
197.263        	2.97513486e-03	1.43290711e+00	5.07871700e-01	2.56910985e-01	2.50960715e-01
197.317        	3.34704460e-03	1.42806562e+00	4.84326198e-01	2.45510143e-01	2.38816054e-01
197.372        	3.72131168e-03	1.42365983e+00	4.61261916e-01	2.34352270e-01	2.26909647e-01
197.427        	4.09210830e-03	1.41864335e+00	4.34944584e-01	2.21564400e-01	2.13380184e-01
197.482        	4.45742662e-03	1.41409658e+00	4.10467252e-01	2.09691053e-01	2.00776199e-01
197.536        	4.81699040e-03	1.40915017e+00	3.83880507e-01	1.96757244e-01	1.87123263e-01
197.591        	5.15615426e-03	1.40417763e+00	3.57914091e-01	1.84113200e-01	1.73800891e-01
197.646        	5.48007022e-03	1.39969966e+00	3.30343515e-01	1.70651828e-01	1.59691687e-01
197.701        	5.77434331e-03	1.39502658e+00	3.02976414e-01	1.57262550e-01	1.45713864e-01
197.755        	6.10635540e-03	1.39055440e+00	2.75124131e-01	1.43668421e-01	1.31455710e-01
197.812        	6.43691610e-03	1.38588336e+00	2.46445069e-01	1.29659451e-01	1.16785618e-01
197.868        	6.75999604e-03	1.38179955e+00	2.16990875e-01	1.15255434e-01	1.01735442e-01
197.924        	7.08575701e-03	1.37787228e+00	1.87610547e-01	1.00891030e-01	8.67195163e-02
197.98         	7.40477382e-03	1.37421314e+00	1.56581291e-01	8.56954192e-02	7.08858715e-02
198.036        	7.70845414e-03	1.37047717e+00	1.26149161e-01	7.07830345e-02	5.53661262e-02
198.092        	8.00480965e-03	1.36699360e+00	9.61352004e-02	5.60724099e-02	4.00627906e-02
198.148        	8.31123477e-03	1.36371411e+00	6.48057414e-02	4.07141055e-02	2.40916359e-02
198.204        	8.62471454e-03	1.36085138e+00	3.36360637e-02	2.54427464e-02	8.19331731e-03
198.26         	8.90945657e-03	1.35917512e+00	2.48015104e-03	1.01495321e-02	-7.66938105e-03
198.317        	9.18694224e-03	1.35729635e+00	-2.98445355e-02	-5.73532551e-03	-2.41092100e-02
198.373        	9.46571531e-03	1.35506436e+00	-6.05344819e-02	-2.08015257e-02	-3.97329563e-02
198.429        	9.74329416e-03	1.35379465e+00	-9.25643508e-02	-3.65388812e-02	-5.60254695e-02
198.485        	1.00262148e-02	1.35223223e+00	-1.23952482e-01	-5.19500264e-02	-7.20024559e-02
198.541        	1.02756921e-02	1.35170477e+00	-1.56424803e-01	-6.79367096e-02	-8.84880938e-02
198.597        	1.05066935e-02	1.35180518e+00	-1.86079700e-01	-8.25331563e-02	-1.03546543e-01
198.653        	1.07209573e-02	1.35161905e+00	-2.18213925e-01	-9.83860049e-02	-1.19827920e-01
198.709        	1.09284450e-02	1.35224616e+00	-2.49672362e-01	-1.13907736e-01	-1.35764626e-01
198.765        	1.11180946e-02	1.35337680e+00	-2.79398115e-01	-1.28580963e-01	-1.50817152e-01
198.822        	1.13081914e-02	1.35430087e+00	-3.09550751e-01	-1.43467184e-01	-1.66083567e-01
198.878        	1.14806064e-02	1.35601443e+00	-3.39599964e-01	-1.58319376e-01	-1.81280589e-01
198.934        	1.16433103e-02	1.35766074e+00	-3.70879785e-01	-1.73796582e-01	-1.97083203e-01
198.99         	1.17903132e-02	1.35980187e+00	-4.00374468e-01	-1.88396921e-01	-2.11977547e-01
199.046        	1.19202161e-02	1.36265264e+00	-4.29110921e-01	-2.02635244e-01	-2.26475677e-01
199.102        	1.20345859e-02	1.36539134e+00	-4.57203242e-01	-2.16567035e-01	-2.40636207e-01
199.158        	1.21374535e-02	1.36873304e+00	-4.83346873e-01	-2.29535983e-01	-2.53810890e-01
199.214        	1.22252328e-02	1.37173970e+00	-5.10154962e-01	-2.42852248e-01	-2.67302714e-01
199.271        	1.22972618e-02	1.37586158e+00	-5.36038189e-01	-2.55721833e-01	-2.80316357e-01
199.327        	1.23546778e-02	1.37949619e+00	-5.62972560e-01	-2.69131602e-01	-2.93840958e-01
199.383        	1.24022833e-02	1.38399722e+00	-5.87667358e-01	-2.81431396e-01	-3.06235962e-01
199.439        	1.24303586e-02	1.38853998e+00	-6.11337097e-01	-2.93238190e-01	-3.18098907e-01
199.495        	1.24449688e-02	1.39324381e+00	-6.33593657e-01	-3.04351860e-01	-3.29241798e-01
199.551        	1.24458514e-02	1.39834297e+00	-6.54710982e-01	-3.14909639e-01	-3.39801342e-01
199.607        	1.24321869e-02	1.40232433e+00	-6.75522216e-01	-3.25328921e-01	-3.50193295e-01
199.663        	1.24053972e-02	1.40774166e+00	-6.96909592e-01	-3.36049399e-01	-3.60860193e-01
199.719        	1.23564485e-02	1.41249230e+00	-7.16792637e-01	-3.46039870e-01	-3.70752767e-01
199.776        	1.22892763e-02	1.41730849e+00	-7.34381608e-01	-3.54901528e-01	-3.79480080e-01
199.832        	1.22093049e-02	1.42230138e+00	-7.51800628e-01	-3.63691009e-01	-3.88109619e-01
199.888        	1.21124779e-02	1.42725179e+00	-7.68074173e-01	-3.71924609e-01	-3.96149565e-01
199.944        	1.19927382e-02	1.43256180e+00	-7.83072838e-01	-3.79543681e-01	-4.03529157e-01
200            	1.18533767e-02	1.43609360e+00	-7.97071627e-01	-3.86682437e-01	-4.10389190e-01
200.057        	1.16971089e-02	1.44175908e+00	-8.10025227e-01	-3.93315505e-01	-4.16709722e-01
200.114        	1.15238998e-02	1.44547404e+00	-8.22575370e-01	-3.99763785e-01	-4.22811585e-01
200.172        	1.13325289e-02	1.45048920e+00	-8.33320356e-01	-4.05327649e-01	-4.27992707e-01
200.229        	1.11225051e-02	1.45508696e+00	-8.42987038e-01	-4.10371014e-01	-4.32616024e-01
200.285        	1.08919841e-02	1.45935856e+00	-8.51988066e-01	-4.15102049e-01	-4.36886017e-01
200.342        	1.06460307e-02	1.46331373e+00	-8.58783280e-01	-4.18745609e-01	-4.40037671e-01
200.399        	1.03842846e-02	1.46631989e+00	-8.65120395e-01	-4.22175913e-01	-4.42944482e-01
200.455        	1.01049668e-02	1.46945157e+00	-8.70562880e-01	-4.25176473e-01	-4.45386407e-01
200.511        	9.80678149e-03	1.47224444e+00	-8.75016620e-01	-4.27701528e-01	-4.47315091e-01
200.568        	9.49037815e-03	1.47588302e+00	-8.77915397e-01	-4.29467320e-01	-4.48448076e-01
200.624        	9.15928881e-03	1.47872010e+00	-8.79752240e-01	-4.30716831e-01	-4.49035409e-01
200.68         	8.82135993e-03	1.48154777e+00	-8.80272930e-01	-4.31315105e-01	-4.48957825e-01
200.736        	8.46930723e-03	1.48344602e+00	-8.80678939e-01	-4.31870162e-01	-4.48808777e-01
200.792        	8.11044474e-03	1.48492604e+00	-8.79037881e-01	-4.31408496e-01	-4.47629385e-01
200.848        	7.74456641e-03	1.48651750e+00	-8.76851286e-01	-4.30681077e-01	-4.46170209e-01
200.903        	7.37027676e-03	1.48789823e+00	-8.73508946e-01	-4.29384196e-01	-4.44124750e-01
200.959        	6.98288281e-03	1.48898407e+00	-8.68995308e-01	-4.27514771e-01	-4.41480537e-01
201.015        	6.58365048e-03	1.49003949e+00	-8.63668039e-01	-4.25250369e-01	-4.38417670e-01
201.07         	6.17888119e-03	1.49017171e+00	-8.56975886e-01	-4.22309062e-01	-4.34666824e-01
201.126        	5.77072743e-03	1.49029657e+00	-8.49913066e-01	-4.19185806e-01	-4.30727260e-01
201.181        	5.36180905e-03	1.48998401e+00	-8.41698438e-01	-4.15487410e-01	-4.26211028e-01
201.237        	4.95091236e-03	1.48955416e+00	-8.33004225e-01	-4.11551200e-01	-4.21453025e-01
201.292        	4.53373473e-03	1.48841859e+00	-8.23026115e-01	-4.06979323e-01	-4.16046792e-01
201.347        	4.11858622e-03	1.48728632e+00	-8.11448814e-01	-4.01605821e-01	-4.09842993e-01
201.403        	3.70821405e-03	1.48593277e+00	-8.00184782e-01	-3.96384177e-01	-4.03800605e-01
201.458        	3.28888038e-03	1.48417968e+00	-7.86869986e-01	-3.90146112e-01	-3.96723873e-01
201.513        	2.86114088e-03	1.48223642e+00	-7.73816086e-01	-3.84046902e-01	-3.89769184e-01
201.568        	2.42783290e-03	1.48015000e+00	-7.59783265e-01	-3.77463800e-01	-3.82319465e-01
201.623        	1.98129019e-03	1.47777742e+00	-7.44702203e-01	-3.70369811e-01	-3.74332392e-01
201.679        	1.52831222e-03	1.47515761e+00	-7.28469032e-01	-3.62706204e-01	-3.65762828e-01
201.734        	1.07422605e-03	1.47257800e+00	-7.12643641e-01	-3.55247595e-01	-3.57396047e-01
201.789        	6.33732363e-04	1.46862150e+00	-6.94353897e-01	-3.46543216e-01	-3.47810681e-01
201.844        	1.90309890e-04	1.46540228e+00	-6.76693677e-01	-3.38156528e-01	-3.38537148e-01
201.899        	-2.42914424e-04	1.46184556e+00	-6.57333343e-01	-3.28909586e-01	-3.28423757e-01
201.954        	-6.74114241e-04	1.45832601e+00	-6.37701462e-01	-3.19524845e-01	-3.18176617e-01
202.01         	-1.09083192e-03	1.45426888e+00	-6.17945473e-01	-3.10063568e-01	-3.07881905e-01
202.065        	-1.49527832e-03	1.45012031e+00	-5.97549928e-01	-3.00270242e-01	-2.97279686e-01
202.12         	-1.88373497e-03	1.44584554e+00	-5.75100301e-01	-2.89433886e-01	-2.85666416e-01
202.176        	-2.25014184e-03	1.44143431e+00	-5.53440199e-01	-2.78970241e-01	-2.74469958e-01
202.231        	-2.62018216e-03	1.43704760e+00	-5.30238966e-01	-2.67739665e-01	-2.62499301e-01
202.286        	-2.98468198e-03	1.43262525e+00	-5.06734655e-01	-2.56352009e-01	-2.50382645e-01
202.342        	-3.36145537e-03	1.42774476e+00	-4.82890000e-01	-2.44806455e-01	-2.38083544e-01
202.397        	-3.74115749e-03	1.42328490e+00	-4.59448419e-01	-2.33465367e-01	-2.25983052e-01
202.453        	-4.11713469e-03	1.41819476e+00	-4.32957184e-01	-2.20595727e-01	-2.12361458e-01
202.508        	-4.48833935e-03	1.41367529e+00	-4.07887712e-01	-2.08432195e-01	-1.99455517e-01
202.564        	-4.85472797e-03	1.40856236e+00	-3.80879779e-01	-1.95294618e-01	-1.85585162e-01
202.62         	-5.19793569e-03	1.40349998e+00	-3.54385423e-01	-1.82390647e-01	-1.71994776e-01
202.676        	-5.52411052e-03	1.39902119e+00	-3.26007844e-01	-1.68528033e-01	-1.57479811e-01
202.731        	-5.82695181e-03	1.39420765e+00	-2.98397645e-01	-1.55025774e-01	-1.43371870e-01
202.787        	-6.16410372e-03	1.38963473e+00	-2.69694998e-01	-1.41011603e-01	-1.28683395e-01
202.844        	-6.49385949e-03	1.38496310e+00	-2.40765942e-01	-1.26876831e-01	-1.13889112e-01
202.9          	-6.81748549e-03	1.38100812e+00	-2.11428779e-01	-1.12531875e-01	-9.88969041e-02
202.956        	-7.14549675e-03	1.37720156e+00	-1.81537017e-01	-9.79140053e-02	-8.36230118e-02
203.012        	-7.45729915e-03	1.37337252e+00	-1.50398907e-01	-8.26567526e-02	-6.77421543e-02
203.069        	-7.76836190e-03	1.36978282e+00	-1.20152912e-01	-6.78448177e-02	-5.23080939e-02
203.126        	-8.06517576e-03	1.36620322e+00	-8.94240585e-02	-5.27772050e-02	-3.66468535e-02
203.182        	-8.38246364e-03	1.36306990e+00	-5.78034152e-02	-3.72841713e-02	-2.05192440e-02
203.239        	-8.69819831e-03	1.36032034e+00	-2.63852763e-02	-2.18908365e-02	-4.49443987e-03
203.296        	-8.97606831e-03	1.35864792e+00	5.44298066e-03	-6.25457798e-03	1.16975586e-02
203.353        	-9.26864295e-03	1.35676118e+00	3.82974131e-02	9.88006362e-03	2.84173495e-02
203.41         	-9.55038714e-03	1.35454022e+00	6.92585807e-02	2.50789032e-02	4.41796775e-02
203.467        	-9.83316730e-03	1.35332920e+00	1.01608791e-01	4.09712281e-02	6.06375627e-02
203.525        	-1.01090924e-02	1.35200934e+00	1.34299471e-01	5.70406432e-02	7.72588279e-02
203.582        	-1.03496407e-02	1.35163474e+00	1.66654564e-01	7.29776415e-02	9.36769229e-02
203.64         	-1.05767275e-02	1.35172321e+00	1.97599231e-01	8.82228878e-02	1.09376343e-01
203.697        	-1.07920200e-02	1.35164431e+00	2.30558077e-01	1.04487019e-01	1.26071059e-01
203.755        	-1.10048543e-02	1.35272874e+00	2.62394349e-01	1.20192320e-01	1.42202029e-01
203.813        	-1.11978698e-02	1.35396595e+00	2.93627061e-01	1.35615661e-01	1.58011400e-01
203.872        	-1.13790782e-02	1.35503634e+00	3.24148698e-01	1.50695271e-01	1.73453427e-01
203.93         	-1.15591159e-02	1.35686261e+00	3.56227623e-01	1.66554696e-01	1.89672927e-01
203.989        	-1.17191676e-02	1.35883758e+00	3.87915903e-01	1.82238784e-01	2.05677119e-01
204.047        	-1.18614087e-02	1.36136300e+00	4.17940592e-01	1.97108887e-01	2.20831705e-01
204.106        	-1.19856969e-02	1.36432664e+00	4.47922031e-01	2.11975319e-01	2.35946713e-01
204.165        	-1.20966369e-02	1.36779696e+00	4.76300749e-01	2.26053737e-01	2.50247011e-01
204.224        	-1.21929367e-02	1.37157701e+00	5.04122625e-01	2.39868376e-01	2.64254249e-01
204.283        	-1.22711453e-02	1.37516546e+00	5.31937499e-01	2.53697604e-01	2.78239895e-01
204.343        	-1.23330110e-02	1.37900156e+00	5.59962084e-01	2.67648031e-01	2.92314053e-01
204.402        	-1.23835389e-02	1.38360720e+00	5.86176248e-01	2.80704585e-01	3.05471663e-01
204.461        	-1.24128481e-02	1.38853997e+00	6.11180722e-01	2.93177513e-01	3.18003209e-01
204.519        	-1.24276361e-02	1.39320290e+00	6.34410275e-01	3.04777502e-01	3.29632774e-01
204.578        	-1.24273208e-02	1.39879515e+00	6.56608712e-01	3.15877035e-01	3.40731677e-01
204.637        	-1.24122081e-02	1.40306123e+00	6.78333116e-01	3.26754350e-01	3.51578766e-01
204.695        	-1.23806376e-02	1.40863406e+00	7.00043659e-01	3.37641192e-01	3.62402467e-01
204.753        	-1.23250884e-02	1.41350468e+00	7.21015568e-01	3.48182695e-01	3.72832872e-01
204.811        	-1.22526969e-02	1.41859100e+00	7.39098236e-01	3.57296421e-01	3.81801815e-01
204.869        	-1.21658457e-02	1.42361879e+00	7.56888286e-01	3.66278297e-01	3.90609989e-01
204.927        	-1.20589671e-02	1.42872526e+00	7.72762939e-01	3.74322502e-01	3.98440437e-01
204.984        	-1.19301831e-02	1.43418519e+00	7.88104969e-01	3.82122301e-01	4.05982667e-01
205.041        	-1.17836465e-02	1.43817310e+00	8.02179544e-01	3.89306126e-01	4.12873419e-01
205.099        	-1.16220114e-02	1.44320044e+00	8.14388493e-01	3.95572235e-01	4.18816258e-01
205.156        	-1.14444705e-02	1.44737696e+00	8.27046511e-01	4.02078785e-01	4.24967726e-01
205.213        	-1.12481612e-02	1.45213023e+00	8.37345141e-01	4.07424409e-01	4.29920731e-01
205.27         	-1.10325310e-02	1.45650595e+00	8.46809584e-01	4.12372261e-01	4.34437323e-01
205.326        	-1.07969137e-02	1.46088152e+00	8.54555010e-01	4.16480591e-01	4.38074419e-01
205.383        	-1.05468072e-02	1.46459019e+00	8.61720565e-01	4.20313475e-01	4.41407090e-01
205.44         	-1.02806877e-02	1.46743715e+00	8.67963341e-01	4.23700983e-01	4.44262358e-01
205.496        	-9.99541441e-03	1.47065956e+00	8.72374960e-01	4.26192066e-01	4.46182895e-01
205.552        	-9.69198007e-03	1.47367797e+00	8.76930332e-01	4.28773186e-01	4.48157146e-01
205.608        	-9.37143351e-03	1.47698481e+00	8.79282180e-01	4.30269657e-01	4.49012524e-01
205.664        	-9.03738355e-03	1.47956819e+00	8.80992231e-01	4.31458732e-01	4.49533499e-01
205.72         	-8.69703317e-03	1.48239418e+00	8.81320752e-01	4.31963343e-01	4.49357409e-01
205.776        	-8.34269608e-03	1.48436701e+00	8.80540920e-01	4.31927764e-01	4.48613156e-01
205.832        	-7.98233985e-03	1.48582567e+00	8.79073557e-01	4.31554438e-01	4.47519118e-01
205.888        	-7.61483483e-03	1.48717751e+00	8.76166475e-01	4.30468403e-01	4.45698072e-01
205.944        	-7.23579158e-03	1.48830971e+00	8.72649971e-01	4.29089194e-01	4.43560777e-01
205.999        	-6.84523605e-03	1.48965794e+00	8.68102152e-01	4.27205840e-01	4.40896312e-01
206.055        	-6.44411799e-03	1.49023682e+00	8.61849664e-01	4.24480714e-01	4.37368950e-01
206.11         	-6.03768262e-03	1.49030154e+00	8.55920847e-01	4.21922741e-01	4.33998106e-01
206.166        	-5.63065699e-03	1.49058076e+00	8.47684119e-01	4.18211402e-01	4.29472716e-01
206.221        	-5.22199984e-03	1.49004753e+00	8.39685527e-01	4.14620764e-01	4.25064763e-01
206.276        	-4.81070903e-03	1.48945690e+00	8.30532365e-01	4.10455473e-01	4.20076891e-01
206.332        	-4.39305644e-03	1.48841756e+00	8.20004526e-01	4.05609207e-01	4.14395320e-01
206.387        	-3.97940667e-03	1.48708644e+00	8.08488263e-01	4.00264725e-01	4.08223538e-01
206.442        	-3.56798750e-03	1.48553116e+00	7.96467226e-01	3.94665626e-01	4.01801601e-01
206.498        	-3.14750760e-03	1.48383140e+00	7.84246398e-01	3.88975691e-01	3.95270706e-01
206.553        	-2.71946342e-03	1.48180660e+00	7.69709106e-01	3.82135090e-01	3.87574017e-01
206.608        	-2.28245736e-03	1.47940766e+00	7.56232819e-01	3.75833952e-01	3.80398867e-01
206.663        	-1.83769820e-03	1.47717462e+00	7.40021511e-01	3.68173057e-01	3.71848454e-01
206.718        	-1.38334003e-03	1.47448392e+00	7.23992484e-01	3.60612902e-01	3.63379582e-01
206.773        	-9.37069226e-04	1.47148660e+00	7.07529982e-01	3.52827922e-01	3.54702060e-01
206.828        	-4.96598192e-04	1.46779898e+00	6.89497527e-01	3.44252165e-01	3.45245361e-01
206.883        	-5.68289466e-05	1.46440295e+00	6.71544071e-01	3.35715207e-01	3.35828864e-01
206.938        	3.74537130e-04	1.46094334e+00	6.52011917e-01	3.26380496e-01	3.25631421e-01
206.994        	8.00814147e-04	1.45734966e+00	6.32080141e-01	3.16840885e-01	3.15239256e-01
207.049        	1.21378921e-03	1.45326939e+00	6.12547586e-01	3.07487582e-01	3.05060004e-01
207.104        	1.61408298e-03	1.44891330e+00	5.91297842e-01	2.97263004e-01	2.94034838e-01
207.159        	1.99613509e-03	1.44468995e+00	5.68948234e-01	2.86470252e-01	2.82477982e-01
207.215        	2.36416290e-03	1.44032294e+00	5.47407499e-01	2.76067912e-01	2.71339587e-01
207.27         	2.73688262e-03	1.43595759e+00	5.24194545e-01	2.64834155e-01	2.59360390e-01
207.325        	3.10075893e-03	1.43133416e+00	5.00175234e-01	2.53188376e-01	2.46986858e-01
207.381        	3.47971889e-03	1.42650398e+00	4.76054557e-01	2.41506997e-01	2.34547560e-01
207.436        	3.85844745e-03	1.42179469e+00	4.51583845e-01	2.29650370e-01	2.21933475e-01
207.492        	4.23153954e-03	1.41673087e+00	4.26374620e-01	2.17418849e-01	2.08955770e-01
207.547        	4.60723458e-03	1.41251680e+00	4.00777567e-01	2.04996018e-01	1.95781549e-01
207.603        	4.95847069e-03	1.40719167e+00	3.73600373e-01	1.91758657e-01	1.81841716e-01
207.659        	5.29902618e-03	1.40217038e+00	3.46435171e-01	1.78516612e-01	1.67918559e-01
207.715        	5.61241486e-03	1.39769839e+00	3.17850722e-01	1.64537776e-01	1.53312946e-01
207.77         	5.93214308e-03	1.39297109e+00	2.90382497e-01	1.51123391e-01	1.39259105e-01
207.827        	6.26506287e-03	1.38825963e+00	2.61711659e-01	1.37120893e-01	1.24590767e-01
207.883        	6.59198794e-03	1.38369250e+00	2.32078305e-01	1.22631141e-01	1.09447165e-01
207.939        	6.91401426e-03	1.37997127e+00	2.03370206e-01	1.08599117e-01	9.47710889e-02
207.995        	7.24416602e-03	1.37618472e+00	1.72838476e-01	9.36634040e-02	7.91750720e-02
208.051        	7.54626880e-03	1.37207850e+00	1.41740899e-01	7.84167182e-02	6.33241806e-02
208.108        	7.85839546e-03	1.36873664e+00	1.11507673e-01	6.36122321e-02	4.78954411e-02
208.164        	8.15767925e-03	1.36540221e+00	8.10681493e-02	4.86917539e-02	3.23763954e-02
208.221        	8.47442970e-03	1.36233745e+00	4.92230729e-02	3.30859661e-02	1.61371067e-02
208.278        	8.78690717e-03	1.35994647e+00	1.75036877e-02	1.75387510e-02	-3.50632974e-05
208.335        	9.05597523e-03	1.35812073e+00	-1.48235536e-02	1.64419845e-03	-1.64677520e-02
208.392        	9.34452229e-03	1.35628552e+00	-4.70620055e-02	-1.41864804e-02	-3.28755250e-02
208.449        	9.62546635e-03	1.35393451e+00	-7.89112779e-02	-2.98301726e-02	-4.90811053e-02
208.506        	9.91073847e-03	1.35294826e+00	-1.10547445e-01	-4.53629841e-02	-6.51844611e-02
208.564        	1.01748830e-02	1.35173216e+00	-1.43813548e-01	-6.17318908e-02	-8.20816567e-02
208.621        	1.04179967e-02	1.35169588e+00	-1.74979960e-01	-7.70719832e-02	-9.79079766e-02
208.679        	1.06428457e-02	1.35176096e+00	-2.06929133e-01	-9.28217207e-02	-1.14107412e-01
208.737        	1.08586128e-02	1.35192526e+00	-2.39752124e-01	-1.09017449e-01	-1.30734675e-01
208.794        	1.10572044e-02	1.35299594e+00	-2.70628579e-01	-1.24257085e-01	-1.46371494e-01
208.852        	1.12588390e-02	1.35438783e+00	-3.02398605e-01	-1.39940464e-01	-1.62458142e-01
208.911        	1.14343307e-02	1.35562192e+00	-3.32946828e-01	-1.55039083e-01	-1.77907745e-01
208.969        	1.16087405e-02	1.35732972e+00	-3.65361011e-01	-1.71071765e-01	-1.94289246e-01
